ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:12,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/fc7279ab-36c1-58aa-ad5d-55e146bc80d9,object identifier,Registers,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""724bfb4c-848d-4af4-ac75-9c205226a73f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4068b7ff-5b00-435f-a72b-e88ae3e7c54b"", ""inverseOntologyProperty"": """"}]"
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,1738,No Copyright - Public Domain Mark 1.0,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17070430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671-04-30,,1707-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Register van de jaarlijkse aanstelling van het nieuwe bestuur van de Kapel van de Officina Plantiniana</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,tg:mpmre:12,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000007,referentienummer,False,,,,,,,,,,,,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:12,brocade id,False,,,,,,,,,,,,,,,,,,
fc7279ab-36c1-58aa-ad5d-55e146bc80d9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:12/N,brocade url,False,,,,,,,,,,,,,,,,,,
