ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:275,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/a3f6ecf4-3726-51a9-bcfc-8e9a35706147,object identifier,Akten,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f1ae6e5b-9361-48f3-b527-d21a772bd311"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df338537-339b-426b-8ae2-a32b1c40def3"", ""inverseOntologyProperty"": """"}]"
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,1856,No Copyright - Public Domain Mark 1.0,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17410611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741-06-11,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000263,referentienummer,False,,,,,,,,,,,,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:275,brocade id,False,,,,,,,,,,,,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:275/N,brocade url,False,,,,,,,,,,,,,,,,,,
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""544d6a75-2f02-508e-8ae7-ff8b047517f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba6678f9-8676-4c02-ab91-5d681519b85e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
