ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:164,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/7bbd951a-c073-59c4-aab8-a05720dcd82b,object identifier,Registers,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 losse memorie</p>
","<p>Bevat 1 losse memorie</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:165,Verwijzing naar MPM objectbeschrijvingen,099a8312-9099-5bca-bbee-fe1b3a2b44ee,"[{""resourceId"": ""099a8312-9099-5bca-bbee-fe1b3a2b44ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f028be25-f021-409b-b02d-b4cffe1e3245"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:163,Verwijzing naar MPM objectbeschrijvingen,0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9,"[{""resourceId"": ""0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5d46239-1c6f-4fcf-a8cd-4fe47002de33"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""20b86d62-31d8-417d-879b-5046c95313bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3c0c51d0-13f2-418e-b56b-0d535ea218ab"", ""inverseOntologyProperty"": """"}]"
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1815,No Copyright - Public Domain Mark 1.0,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17061230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17uu-01-02,,1706-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000160,referentienummer,False,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:164,brocade id,False,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:164/N,brocade url,False,,,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5cf25f02-7729-5e46-9df1-a6a967312fe0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4bdd6509-1c53-425a-a86e-8071d6c6d67d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huishoudjournaal van Anna Maria de Neuf 1700-1706,titles proper,Dutch (language),,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vervolgh van mijnen voorgaenden uijtgeeft boeckt begost den 1 januarij 1682 en voleijnt december 1699,incipits,Dutch (language),,,,
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_Titles,,,au::108360,,,,mpmre,,,,,,,mpm,Tekstdrager,4af59987-5ca5-5b1b-97b8-ba519f0a1999,av,,au::108360:1,au::108360g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/people/11594520"",""au::108360"",""au::108360:1"",""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""Anna Maria de Neuf"",""ark:/83110/x0/7746f345-35aa-5d68-81c4-97bbafea6bba""],""name"":""Anna Maria de Neuf"",""ark"":""ark:/83110/x0/7746f345-35aa-5d68-81c4-97bbafea6bba"",""uri"":""/agents/people/11594520"",""id"":""au::108360:1"",""resourceArk"":""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
