ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:623,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/bd13b03b-b197-51ae-a479-dea031c82da1,object identifier,Registers,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Afhandeling van het sterfhuis van Henri François Schilders na zijn overlijden op 16 oktober 1680</p>
","<p>Afhandeling van het sterfhuis van Henri François Schilders na zijn overlijden op 16 oktober 1680</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_AssociatedRecords,1,,,,,,mpmre,,vorig register,tg:mpmre:622,Verwijzing naar MPM objectbeschrijvingen,35bf567d-17a2-5e8f-aed4-43dc17cc1111,"[{""resourceId"": ""35bf567d-17a2-5e8f-aed4-43dc17cc1111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e58ca5db-73ac-43f1-b377-7a789cd3798b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4713cf2d-1ca1-483b-9d66-bb77e3e41936"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dfeb9bca-0084-4ca7-90f8-7528952b1a82"", ""inverseOntologyProperty"": """"}]"
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,1795,No Copyright - Public Domain Mark 1.0,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16801019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17041027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680-10-19,,1704-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000611,referentienummer,False,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:623,brocade id,False,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:623/N,brocade url,False,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cc50b801-9dc5-5e37-99b5-18f1a7afcc63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5957ccd9-8a10-46c9-9ea2-3d648e23414b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grootboek 1680-1704,titles proper,Dutch (language),,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_Titles,,,au::106903,,,,mpmre,,,,,,,mpm,Tekstdrager,b03dd40d-6470-5373-baba-0a64aea212a7,av,,au::106903:1,au::106903g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders"",""ark:/83110/x0/de3b7b2f-a3e1-5a46-8794-736b4de05e7c""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/de3b7b2f-a3e1-5a46-8794-736b4de05e7c"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""resourceArk"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd13b03b-b197-51ae-a479-dea031c82da1,tg:mpmre:623,e73_Titles,,,au::108734,,,,mpmre,,,,,,,mpm,Tekstdrager,6c2c7467-b78b-5df2-aa6b-9383d57821e5,av,,au::108734:1,au::108734g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/people/11634538"",""au::108734"",""au::108734:1"",""ark:/83110/x0/6c2c7467-b78b-5df2-aa6b-9383d57821e5"",""Sibilla Bosschaert"",""ark:/83110/x0/7e4daeb2-55e6-57a2-bcf8-bbc369eae0d8""],""name"":""Sibilla Bosschaert"",""ark"":""ark:/83110/x0/7e4daeb2-55e6-57a2-bcf8-bbc369eae0d8"",""uri"":""/agents/people/11634538"",""id"":""au::108734:1"",""resourceArk"":""ark:/83110/x0/6c2c7467-b78b-5df2-aa6b-9383d57821e5"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6c2c7467-b78b-5df2-aa6b-9383d57821e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
