ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
e7d0c845-3c2c-514e-abd8-75c627886946,tg:rubgr:820,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:820,https://data.rubenianum.be//ark:/86530/e7d0c845-3c2c-514e-abd8-75c627886946,Handschriften,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b7df31b3-b444-4d6b-9677-1d3e88bab5b5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c1889fb-1802-494d-96ff-e066b2188bcf"", ""inverseOntologyProperty"": """"}]"
e7d0c845-3c2c-514e-abd8-75c627886946,tg:rubgr:820,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,tg:rubgr:820,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ad [Addendum] Rotterdam. Tower of Babel. Bruegel. Louvre 1960. The Louvre L. [Lucas] van Valckenborch clearly based on Bruegel's Rotterdam picture.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,tg:rubgr:820,e73_ExternalRelationsExtras,a::rub.22,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,26043,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,tg:rubgr:820,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valckenborch, Lucas van",,,,,,,,,,,,,,,,,,,,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000820,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3071</priref>
			<number>AFG_018_009</number>
			<content>Ad [Addendum] Rotterdam. Tower of Babel. Bruegel. Louvre 1960. The Louvre L. [Lucas] van Valckenborch clearly based on Bruegel's Rotterdam picture.</content>
			<object.object_number>AFG_018</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Reisnotitie</editorial_form>
			<object.title>The Tower of Babel</object.title>
			<keyword>Valckenborch, Lucas van</keyword>
			<keyword>Parijs, Mus&#233;e du Louvre</keyword>
			<keyword>Rotterdam, Museum Boijmans van Beuningen</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-02-03</input.date>
			<edit.date>2015-03-05</edit.date>
			<edit.date>2014-08-29</edit.date>
			<edit.date>2012-06-15</edit.date>
			<edit.date>2012-02-10</edit.date>
			<edit.date>2012-02-03</edit.date>
			<edit.date>2012-02-03</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:01:42</edit.time>
			<edit.time>12:17:19</edit.time>
			<edit.time>11:29:16</edit.time>
			<edit.time>13:46:08</edit.time>
			<edit.time>14:16:36</edit.time>
			<edit.time>09:27:30</edit.time>
			<input.time>09:25:24</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:820,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
e7d0c845-3c2c-514e-abd8-75c627886946,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:820/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
