ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:640,https://data.museumplantinmoretus.be/ark:/11975/86395e20-440b-59fa-8760-d13ef1992f95,Registers,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat een losse alfabetische index</p>
","<p>Bevat een losse alfabetische index</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_AssociatedRecords,1,,,,,,mpmre,"C (drukkerij, renten, & debiteurs)",volgend register,tg:mpmre:641,Verwijzing naar MPM objectbeschrijvingen,ba62eaa3-1791-527e-a503-7384a52db172,"[{""resourceId"": ""ba62eaa3-1791-527e-a503-7384a52db172"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b040c09-6460-4bd1-80ca-37d9880f6be1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_AssociatedRecords,2,,,,,,mpmre,++ (overige klanten),volgend register,tg:mpmre:643,Verwijzing naar MPM objectbeschrijvingen,f9a74939-99fd-5f57-858c-1d9f92b8a699,"[{""resourceId"": ""f9a74939-99fd-5f57-858c-1d9f92b8a699"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4485ad7d-f6d4-4531-9c15-5ed21da54381"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_AssociatedRecords,3,,,,,,mpmre,I,vorig register,tg:mpmre:639,Verwijzing naar MPM objectbeschrijvingen,d2dc2907-9cfe-55c4-bfdb-554950223da2,"[{""resourceId"": ""d2dc2907-9cfe-55c4-bfdb-554950223da2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94de7f87-a4ff-4e8b-86e4-7d796a4e68a8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d88fa494-21a9-4a84-b21b-ab0967c93c75"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a93940e-f52c-4e97-b181-b1ad9b11fa72"", ""inverseOntologyProperty"": """"}]"
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568,1683,No Copyright - Public Domain Mark 1.0,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_CreationActors,,,au::106905,,,,mpmre,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15680110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15740111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568-01-10,,1574-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000628,referentienummer,False,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:640,brocade id,False,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:640/N,brocade url,False,,,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5da7361d-72d6-5370-9495-5b4382969a3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88fd07a9-bad9-4e9c-9539-bdec6225e767"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grootboek overige klanten en drukkerij 1568-1574,titles proper,Dutch (language),,,,
86395e20-440b-59fa-8760-d13ef1992f95,tg:mpmre:640,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le livre Grand signé +,incipits,French (language),,,,
