ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:51,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/28f04267-82db-56ce-b96a-81a8adc7ce6a,object identifier,Akten,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b64be96b-4496-4e25-bc8d-f0dc87adb43b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f35f87d3-d28f-41a8-92f4-520a38516f82"", ""inverseOntologyProperty"": """"}]"
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,1685,No Copyright - Public Domain Mark 1.0,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000042,referentienummer,False,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:51,brocade id,False,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:51/N,brocade url,False,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1878a40c-8347-59f9-ae6e-f2c72d9265a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c67a9e94-418a-4889-868d-0555f00ec1f9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_Titles,1,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Registre pour une fonte de la pluspetite nonpareille sur la Coronelle,incipits,French (language),,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_Titles,2,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register van de gegoten letters in een gietbeurt van het lettertype 'nonpareille sur la Coronelle',titles proper,Dutch (language),,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_Titles,,,au::106905,,,,mpmak,,,,,,,mpm,Tekstdrager,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f04267-82db-56ce-b96a-81a8adc7ce6a,tg:mpmak:51,e73_Titles,,,au::106911,,,,mpmak,,,,,,,mpm,Tekstdrager,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,opd,,au::106911:1,au::106911g:1,,,,au_code,writers (clerical workers),,"dlod={""suggest"":[""/agents/people/11439477"",""au::106911"",""au::106911:1"",""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""Hendrik van den Keere"",""ark:/83110/x0/7d092dfb-be2e-5e88-8ddb-fe003337b854""],""name"":""Hendrik van den Keere"",""ark"":""ark:/83110/x0/7d092dfb-be2e-5e88-8ddb-fe003337b854"",""uri"":""/agents/people/11439477"",""id"":""au::106911:1"",""resourceArk"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
