ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubdoc:4066,https://data.rubenianum.be//ark:/86530/d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,Documentatiemappen,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9406b1f3-45e0-45de-9e88-32eaa6ff0c13"", ""ontologyProperty"": """", ""resourceXresourceId"": ""901c5821-05b8-4ab3-a50a-a771124c913b"", ""inverseOntologyProperty"": """"}]"
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_ConnectedSubjects,,,au::16151,,,,,,,,,,,,,,rub,256eaded-a15e-57cd-83e0-8cf4eba910ee,vb,keywords,au::16151:1,au::16151g:1,,"dlod={""suggest"":[""/agents/people/1728157"",""au::16151"",""au::16151:1"",""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""Peter Paul Rubens""],""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""uri"":""/agents/people/1728157"",""id"":""au::16151:1"",""isCapacity"":false}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Copyright Undetermined,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_CreationActors,,,au::6492,,,,,,,rubdoc,,,,,,,rub,d4999de7-b3bf-5c35-905e-4c5c6224b032,au,,au::6492:1,au::6492g:1,,,,,Tekstdrager,authors,,"dlod={""suggest"":[""/agents/people/694644"",""au::6492"",""au::6492:1"",""ark:/83110/x0/d4999de7-b3bf-5c35-905e-4c5c6224b032"",""Hans Gerhard Evers""],""name"":""Hans Gerhard Evers"",""ark"":""ark:/83110/x0/d4999de7-b3bf-5c35-905e-4c5c6224b032"",""uri"":""/agents/people/694644"",""id"":""au::6492:1"",""isCapacity"":false}",ark:/83110/x0/d4999de7-b3bf-5c35-905e-4c5c6224b032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Annotation on the envelope: ""VII Kreuzabnahme""

- Correspondence with Philipp Frank dated 1943
- Bibliographic references
- Extracts from different publications about 'The Descent from the Cross'
- Draft texts ""Zeichnung einer ""Kreuz - Abnahme"", von Rubens",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/doc/000000190,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubdoc:4066,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubdoc:4066/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0444289e-b71d-5f56-8326-62bc9802db4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f4b93d7-01a0-4bac-8ff7-e7d66384bc43"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RA 010 / 147,repository numbers,,,,,,,,,,,,,,
d9ccf1f2-fde5-5cb2-9cb6-e01e6a3e6826,tg:rubdoc:4066,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akte 20,titles proper,Dutch (language),,,,,,,,,,,
