ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:155,https://data.museumplantinmoretus.be/ark:/11975/17ce37f3-2c79-57d4-8960-c47e070940c8,Akten,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""70041823-3e72-41eb-be9e-24ece7d4d285"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7effa488-a6ab-4d6a-99a8-7d45225914da"", ""inverseOntologyProperty"": """"}]"
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,1785,No Copyright - Public Domain Mark 1.0,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_CreationActors,,,au::106905,,,,mpmak,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16701002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670-10-02,datum na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Languages,2,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000143,referentienummer,False,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:155,brocade id,False,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:155/N,brocade url,False,,,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4152b2e1-1228-57b9-810e-c312055660bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e63d088-514e-4367-b90f-64a7f73fdc5f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rekening-courant voor de stad Antwerpen inzake buitengewone drukopdrachten,titles proper,Dutch (language),,,,
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La ville d'Anvers debet pour extraordinaires a Balthasar Moretus,incipits,French (language),,,,
