ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1634,https://data.rubenianum.be//ark:/86530/10961998-faa7-58cc-a46f-ebf082530899,Handschriften,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:1633,Verwijzing naar Grossmann object,,e987a9d5-9918-5a8d-a3ac-c3c2f168f01a,"[{""resourceId"": ""e987a9d5-9918-5a8d-a3ac-c3c2f168f01a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""db21828f-4dc7-465d-974d-c3e6ada0be93"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9d157840-cd48-4def-ac28-07c8357821d5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a30fd94-6845-4a2a-a32c-1a53af3b3536"", ""inverseOntologyProperty"": """"}]"
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ad [Addendum] Birdnester. 1) In Witt Library: Ph. Wagner Sale, Christie's 16.I.1925, N° 153, panel 23 x 29 1/2 inches gives the complete composition with stream on the right and pyramidal roof on the left; 2) Also complete composition 1936 with Dealer F. Schneeberger ex. coll Vivian Berne, measurements etc. unknown; 3) Huygens Family (Brussel) Sale Sotheby's July 7, 1976, N° 9, Panel 14 x 19 inches (36 x 48,5 cm); Marlier has several roundels. The Vienna original signature end date 1568 red? 59 x 68 cm.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001634,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
<priref>3885</priref>
<number>AFG_044_035</number>
<part_of_reference>AFG_044_034</part_of_reference>
<content>Ad [Addendum] Birdnester. 1) In Witt Library: Ph. Wagner Sale, Christie's 16.I.1925, N° 153, panel 23 x 29 1/2 inches gives the complete composition with stream on the right and pyramidal roof on the left; 2) Also complete composition 1936 with Dealer F. Schneeberger ex. coll Vivian Berne, measurements etc. unknown; 3) Huygens Family (Brussel) Sale Sotheby's July 7, 1976, N° 9, Panel 14 x 19 inches (36 x 48,5 cm); Marlier has several roundels. The Vienna original signature end date 1568 red? 59 x 68 cm.</content>
<part_of.title>[recto] Vogelnest. Rijksbureau. Museumfoto A 170. Kopie Ksth. F. Schneeberger, Bern 1936, [...]; [verso] Weitere Kopien [...]</part_of.title>
<class>AFG</class>
<editorial_form>Notitie</editorial_form>
<keyword>Marlier, Georges</keyword>
<input.date>2012-12-21</input.date>
<edit.date>2014-02-20</edit.date>
<edit.date>2012-12-21</edit.date>
<input.name>valkeneers</input.name>
<edit.name>Centrum</edit.name>
<edit.name>valkeneers</edit.name>
<edit.time>11:48:16</edit.time>
<edit.time>15:33:53</edit.time>
<input.time>15:28:26</input.time>
<input.source>archive</input.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
</record>

",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1634,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1634/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
10961998-faa7-58cc-a46f-ebf082530899,tg:rubgr:1634,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9f4c7c1a-87a3-5166-9c61-c5be6c6a65be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""95b758db-a08b-4d98-8761-1a90f3e33f3c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
