ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:300,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ef9302c3-34b9-53d4-86c9-08f7f70500f9,object identifier,Registers,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De datering is afgeleid van de aantekeningen in deze acquisitielijst. De lijst vermeldt een editie van 1622, en dateert dus van na deze datum.</p>
","<p>De datering is afgeleid van de aantekeningen in deze acquisitielijst. De lijst vermeldt een editie van 1622, en dateert dus van na deze datum.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""718c4e7c-e79d-482d-8553-0da775592386"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c3a4a32b-e986-4650-b19d-5cce5b81eaaf"", ""inverseOntologyProperty"": """"}]"
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,1735,No Copyright - Public Domain Mark 1.0,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000295,referentienummer,False,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bevat boekbestellingen voor Joannes Woverius en Peter Paul Rubens
KS_20141107",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:300,brocade id,False,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:300/N,brocade url,False,,,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3612732c-7dd0-561b-b492-c898649b299f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""860474dc-4763-4b8a-b697-0c493edc766c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acquisitielijst van boeken aangekocht op een foor van Frankfurt in de jaren 1620,titles proper,Dutch (language),,,,
ef9302c3-34b9-53d4-86c9-08f7f70500f9,tg:mpmre:300,e73_Titles,,,au::106905,,,,mpmre,,,,,,,mpm,Tekstdrager,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
