ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:590,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/bcb653ea-31b5-5ee3-bef2-374b9d18429f,object identifier,Registers,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 7 toegevoegde, doch aangehechte en genummerde bladzijden</p>
","<p>Bevat 7 toegevoegde, doch aangehechte en genummerde bladzijden</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:591,Verwijzing naar MPM objectbeschrijvingen,c3f8be8c-db4e-515d-86fb-d6f3008622f6,"[{""resourceId"": ""c3f8be8c-db4e-515d-86fb-d6f3008622f6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c3bf4671-8f78-45e3-937b-7c52a36ddd6f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:589,Verwijzing naar MPM objectbeschrijvingen,a2799519-9e3b-540f-a441-96a6f644a3ad,"[{""resourceId"": ""a2799519-9e3b-540f-a441-96a6f644a3ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3c964cd7-b46a-4de1-8a20-1312d0081217"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""073fad43-0dd4-48b8-9933-da107674cfa7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff549a3b-21b4-4226-a4d9-ff4e8569682c"", ""inverseOntologyProperty"": """"}]"
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,1787,No Copyright - Public Domain Mark 1.0,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16720115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16740406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672-01-15,,1674-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_Languages,1,kenmerken.mpmlanguage,ita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italian (language),,,,,,,,,,,,,,,,,,,,,
