ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:664,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/dd8b3845-bb81-5530-b1ab-f12633028424,object identifier,Registers,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 33 losse stukken (voornamelijk kwitanties)</p>
","<p>Bevat 33 losse stukken (voornamelijk kwitanties)</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:665,Verwijzing naar MPM objectbeschrijvingen,f11aef1a-f95c-5158-a44f-d0bfff584292,"[{""resourceId"": ""f11aef1a-f95c-5158-a44f-d0bfff584292"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61b4ec68-f6a5-498b-8507-76e1a2d86a1f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a0a19021-0d11-4c4d-b95d-7b35e8472043"", ""ontologyProperty"": """", ""resourceXresourceId"": ""758af524-91e9-48b7-8bcf-fb62cc206918"", ""inverseOntologyProperty"": """"}]"
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1756,No Copyright - Public Domain Mark 1.0,
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16410708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16851217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641-07-08,,1685-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,tg:mpmre:664,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
dd8b3845-bb81-5530-b1ab-f12633028424,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000652,referentienummer,False,,,,,,,,,,,,,,,,,,
