ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:324,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/c4005d76-f02a-5d04-9fff-38ae70308ab6,object identifier,Akten,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9db65cbc-c04a-4d40-88a2-1fea4b79929e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3efc48e-b850-4973-a2b5-7fd250a931d1"", ""inverseOntologyProperty"": """"}]"
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688,1803,No Copyright - Public Domain Mark 1.0,
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16880300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000312,referentienummer,False,,,,,,,,,,,,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:324,brocade id,False,,,,,,,,,,,,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:324/N,brocade url,False,,,,,,,,,,,,,,,,,,
c4005d76-f02a-5d04-9fff-38ae70308ab6,tg:mpmak:324,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7d808d90-c84f-5b9e-abfa-5e681a14b30d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b14c745-7b5c-4c84-b774-242c81ada1e1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
