ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:127,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/5b7d92de-ca58-51f3-a8d9-a0b7888303f6,object identifier,Registers,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat twee staten met de kosten per editie voor het zetten en drukken en de oplage voor de periode 1582-1586 (fol. 2 verso - 4 verso)</p>
","<p>Bevat twee staten met de kosten per editie voor het zetten en drukken en de oplage voor de periode 1582-1586 (fol. 2 verso - 4 verso)</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:128,Verwijzing naar MPM objectbeschrijvingen,49640d30-f1cd-5caf-b4f8-543c9fa9847e,"[{""resourceId"": ""49640d30-f1cd-5caf-b4f8-543c9fa9847e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0c5c5596-ca6b-4b37-8298-ba40138e17f6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""451ae627-a3ce-4712-8597-a97b808caa10"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b209ccf-de6c-4ebf-a709-1d293caa3242"", ""inverseOntologyProperty"": """"}]"
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,1698,No Copyright - Public Domain Mark 1.0,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15830108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15891230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583-01-08,,1589-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000122,referentienummer,False,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:127,brocade id,False,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:127/N,brocade url,False,,,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a8b8e315-4850-5162-9cb3-9805fd785fac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ddf31c6-0e9c-402d-96a0-1c8fcc3b6cfa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memoriaal van de wekelijkse betalingen aan de werklieden 1583-1589,titles proper,Dutch (language),,,,
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memorial pour les sepmains des c[om]pagnons,incipits,French (language),,,,
