ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:112,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/4aa17bda-4162-5284-aec0-5d9f90eac283,object identifier,Akten,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ed0ab55b-a5e9-4bc9-9495-fce54e6b4ab7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6cc21fbf-ce4c-4fb1-916d-c3846a532ad8"", ""inverseOntologyProperty"": """"}]"
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,1800,No Copyright - Public Domain Mark 1.0,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16850702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000100,referentienummer,False,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:112,brocade id,False,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:112/N,brocade url,False,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""307d3897-fce3-5e54-8515-dffdc4db0b31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56acecba-089b-48a8-89a1-0df2cbc7e935"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rekening-courant voor Johann Melchior Bencard,titles proper,Dutch (language),,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dne. Joan. Melchior Bencard bibliopola Francofurtensis debet et credit viduae et heredibus B. Moreti Antverpie.,incipits,Latin (language),,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_Titles,,,au::106905,,,,mpmak,,,,,,,mpm,Tekstdrager,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,au_code,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana"",""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/55ebf305-6648-5999-98be-9f32bb92cef8"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""resourceArk"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa17bda-4162-5284-aec0-5d9f90eac283,tg:mpmak:112,e73_Titles,,,au::108419,,,,mpmak,,,,,,,mpm,Tekstdrager,c168acff-a59e-552b-9822-11b3f97f4b55,opd,,au::108419:1,au::108419g:1,,,,au_code,writers (clerical workers),,"dlod={""suggest"":[""/agents/people/11600833"",""au::108419"",""au::108419:1"",""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""Anna Goos"",""ark:/83110/x0/c248b07d-acc9-5391-8ce9-765957775a56""],""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c248b07d-acc9-5391-8ce9-765957775a56"",""uri"":""/agents/people/11600833"",""id"":""au::108419:1"",""resourceArk"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
