ResourceID,brocade.id,card,order,source_field,Description,Description Type,Description Language
c285eabe-bdd8-5fa8-be09-e0d2398c5947,tg:mpmph:31,e73_Descriptions,,id.desc,"<p>Fragment van [<em>Ars d'ottobre</em> 1559]</p>
",descriptive note,Nederlands
32b561ba-598d-5dbe-9489-35948ec95d3c,tg:mpmph:21,e73_Descriptions,,id.desc,"<p>Fragment van <em>Alphabetum Arabicum</em> (Rome, 1592)</p>
",descriptive note,Nederlands
037115d1-f4fd-5466-9669-a426c185e2ac,tg:mpmph:88,e73_Descriptions,,id.desc,"<p><em>Epreuve des caracteres, qui se fondent dans la nouvelle fonderie de Corn. Nozeman et comp.</em> (Cornelius Nozeman, Haarlem 1756)</p>
",descriptive note,Nederlands
020d937c-b7b1-5ae0-9241-74fd925008ba,tg:mpmph:98,e73_Descriptions,,id.desc,"<p><em>Specimen typorum Johannis Elsevirii, academiae Lugduno-Batavae typographi, quos in sua typographia habet</em> (Johannes Elzevier, Leiden 1658)</p>
",descriptive note,Nederlands
e272703b-d5a8-58f6-99cc-7b327f7488d7,tg:mpmph:108,e73_Descriptions,,id.desc,"<p><em>Proeve van letteren, welke gevonden worden ter boekdrukkeryë van Herdingh en du Mortier, te Leyden</em> (Herdingh en du Mortier, Leiden 1793)</p>
",descriptive note,Nederlands
48a416aa-fd0c-5b4d-88b8-8491c78d09c4,tg:mpmph:53,e73_Descriptions,,id.desc,"<p>Romeinse epigrafie</p>
",descriptive note,Nederlands
7bdeae05-9a01-5c7a-baba-17b7d04d3200,tg:mpmph:43,e73_Descriptions,,id.desc,"<p>Twaalf archiefstukken</p>
",descriptive note,Nederlands
cf10feed-9f60-5d97-9a97-6f221a03c746,tg:mpmph:101,e73_Descriptions,,id.desc,"<p><em>Catalogus van een considerable party Grieksche, Hebreeuwsche, Romynsche, cursyfsche, Hoog- en Nederduytsche, en andere letteren, … Als meede twee door A. Smits gemaekte capitale druk-parssen … Alles by een verzameld en nagelaten zo door de wylen den heer Anthoni De Groot, als door den heer mr. Stephanus De Groot, ...</em> (Anthoni en Stephanus de Groot, A. Smits, 's-Gravenhage 1771)</p>
",descriptive note,Nederlands
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,e73_Descriptions,,id.desc,"<p>Op de microfilm staan meerdere fragmenten uit diverse werken:</p>
<ol>
<li><em>Liber Salmorum Davidis Regis</em> (Parijs, 1625)</li>
<li><em>Evangelium Sanctum …</em> (Rome, typ. Medicea, 1590)</li>
<li><em>Sanctum dei evangelium arab lat</em> (Rome, typ. Medicea, 1591)</li>
<li>[uit een arabisch schrift, mogelijks prequel van 3) uit 1585]</li>
</ol>
",descriptive note,Nederlands
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_Descriptions,,id.desc,"<p>Civilité Scheler: geschreven tekst met allerlei informatie over de Civilité</p>
",descriptive note,Nederlands
