ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:481,record identifiers,https://data.letterenhuis.be/ark:/24970/d1da87e2-8c43-59b1-b295-603267c52759,object identifier,Brieven,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b4c293f0-e5e8-4e93-83dd-27cadc4e69db"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fad5eb26-f375-40fc-9fa7-a6843abdf167"", ""inverseOntologyProperty"": """"}]"
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,2035,In Copyright,
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1920-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000000472,referentienummer,False,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:481,brocade id,False,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:481/N,brocade url,False,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ed8603ab-e015-5a0c-9189-1f23d793e601"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7598f217-291c-45fe-a137-6503689ad6e6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_Titles,,,au::107,,,,lhbr,lhbr,Brief,f1aeeb67-d004-5639-b0a0-e2e23bb4db98,bs,,au::107:1,au::107g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11449"",""au::107"",""au::107:1"",""ark:/83110/x0/f1aeeb67-d004-5639-b0a0-e2e23bb4db98"",""Carel Steven Adama van Scheltema"",""ark:/83110/x0/d7aec281-a7f2-5723-a42a-31a7c7ae1238""],""name"":""Carel Steven Adama van Scheltema"",""ark"":""ark:/83110/x0/d7aec281-a7f2-5723-a42a-31a7c7ae1238"",""uri"":""/agents/people/11449"",""id"":""au::107:1"",""resourceArk"":""ark:/83110/x0/f1aeeb67-d004-5639-b0a0-e2e23bb4db98"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f1aeeb67-d004-5639-b0a0-e2e23bb4db98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1da87e2-8c43-59b1-b295-603267c52759,tg:lhbr:481,e73_Titles,,,au::11712,,,,lhbr,lhbr,Brief,38ac3654-af19-54ee-a019-1a35106fb19c,co,,au::11712:1,au::11712g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/1253184"",""au::11712"",""au::11712:1"",""ark:/83110/x0/38ac3654-af19-54ee-a019-1a35106fb19c"",""Hendrik Logeman"",""ark:/83110/x0/d6d8371f-92c5-5318-b008-fca37efd68ca""],""name"":""Hendrik Logeman"",""ark"":""ark:/83110/x0/d6d8371f-92c5-5318-b008-fca37efd68ca"",""uri"":""/agents/people/1253184"",""id"":""au::11712:1"",""resourceArk"":""ark:/83110/x0/38ac3654-af19-54ee-a019-1a35106fb19c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/38ac3654-af19-54ee-a019-1a35106fb19c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
