ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,tg:lhbr:82084,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:82084,record identifiers,https://data.letterenhuis.be/ark:/24970/d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,object identifier,Brieven,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ffae481f-4b28-40a9-a97c-5ff5795819a3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""295fd325-7bec-42c7-9269-397c3c772ae2"", ""inverseOntologyProperty"": """"}]"
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,tg:lhbr:82084,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,2081,In Copyright,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,tg:lhbr:82084,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19660104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,tg:lhbr:82084,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1966-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,tg:lhbr:82084,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000077172,referentienummer,False,,,,,,,,,,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:82084,brocade id,False,,,,,,,,,,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:82084/N,brocade url,False,,,,,,,,,,,,,,,
d49b4d98-f4ac-5b7b-80c9-71a8dff0f8aa,tg:lhbr:82084,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d72e8fb-5d7d-57a9-afcb-4f7edf5c6166"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49f44552-36c9-479d-bfec-19fc4da530b8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
