ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:23725,record identifiers,https://data.letterenhuis.be/ark:/24970/e8e02513-367a-5e54-91da-f01e345e5740,object identifier,Brieven,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cf3ff16c-6b63-4cb4-b3cf-215fcb647f47"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4121a08b-1d1d-42d1-afe2-b6e1e3cf0694"", ""inverseOntologyProperty"": """"}]"
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,2088,In Copyright,
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19730504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1973-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000022741,referentienummer,False,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:23725,brocade id,False,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:23725/N,brocade url,False,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e959560d-0d94-5e80-af72-f3779624ba4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee2baa08-6602-4a70-8c02-f921edc12222"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_Titles,,,au::3391,,,,lhbr,lhbr,Brief,03c91297-68aa-5c1e-b604-b1c40f5ae668,bs,,au::3391:1,au::3391g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/362837"",""au::3391"",""au::3391:1"",""ark:/83110/x0/03c91297-68aa-5c1e-b604-b1c40f5ae668"",""Willy Calewaert"",""ark:/83110/x0/83757bac-0b8b-5b6a-858d-7640c11aef13""],""name"":""Willy Calewaert"",""ark"":""ark:/83110/x0/83757bac-0b8b-5b6a-858d-7640c11aef13"",""uri"":""/agents/people/362837"",""id"":""au::3391:1"",""resourceArk"":""ark:/83110/x0/03c91297-68aa-5c1e-b604-b1c40f5ae668"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/03c91297-68aa-5c1e-b604-b1c40f5ae668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e02513-367a-5e54-91da-f01e345e5740,tg:lhbr:23725,e73_Titles,,,au::14793,,,,lhbr,lhbr,Brief,caff53e4-7fb9-5f2c-b1ce-9040c925d8c0,co,,au::14793:1,au::14793g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/1582851"",""au::14793"",""au::14793:1"",""ark:/83110/x0/caff53e4-7fb9-5f2c-b1ce-9040c925d8c0"",""Geert Pijnenburg"",""ark:/83110/x0/908bd4ee-7a39-5ac1-aa46-b2b7d5e40e32""],""name"":""Geert Pijnenburg"",""ark"":""ark:/83110/x0/908bd4ee-7a39-5ac1-aa46-b2b7d5e40e32"",""uri"":""/agents/people/1582851"",""id"":""au::14793:1"",""resourceArk"":""ark:/83110/x0/caff53e4-7fb9-5f2c-b1ce-9040c925d8c0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/caff53e4-7fb9-5f2c-b1ce-9040c925d8c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
