ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
f3b2869a-acb5-5b16-b80d-60cd118b3167,tg:lhbr:99522,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:99522,record identifiers,https://data.letterenhuis.be/ark:/24970/f3b2869a-acb5-5b16-b80d-60cd118b3167,object identifier,Brieven,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""93e1e64d-b1e8-4c26-9c70-68a24e71682a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dce3bb66-2ad0-4b85-be3e-21ac9e47c3c9"", ""inverseOntologyProperty"": """"}]"
f3b2869a-acb5-5b16-b80d-60cd118b3167,tg:lhbr:99522,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0,2047,In Copyright,
f3b2869a-acb5-5b16-b80d-60cd118b3167,tg:lhbr:99522,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19321104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,tg:lhbr:99522,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1932-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,tg:lhbr:99522,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000093470,referentienummer,False,,,,,,,,,,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:99522,brocade id,False,,,,,,,,,,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:99522/N,brocade url,False,,,,,,,,,,,,,,,
f3b2869a-acb5-5b16-b80d-60cd118b3167,tg:lhbr:99522,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""056ffcbc-916c-5cce-a0aa-e2259d244111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5f937592-d6ea-49b9-8e26-8d083e82c0a1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
