ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
f42373e7-5d1f-5db2-9bca-0a513fccec24,tg:lhph:26867,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:26867,record identifiers,https://data.letterenhuis.be/ark:/24970/f42373e7-5d1f-5db2-9bca-0a513fccec24,object identifier,Foto's,
f42373e7-5d1f-5db2-9bca-0a513fccec24,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""37d2d4e3-ee45-4a96-8906-264279a9a04a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""135a6399-502b-423f-ba55-ccc83f11d259"", ""inverseOntologyProperty"": """"}]"
f42373e7-5d1f-5db2-9bca-0a513fccec24,tg:lhph:26867,e73_CreationTimeSpans,,default_copyright,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,tg:lhph:26867,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Martine Carole en Christian Jacques, op boekenbeurs na een filming van &quot; Caroline Chérie&quot; van Richard Pottier.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000025805,referentienummer,,False,,,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:26867,brocade id,,False,,,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:26867/N,brocade url,,False,,,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,tg:lhph:26867,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0c4f6f14-6355-57c5-8505-893b7726e4e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""94dee173-b243-4871-a4f3-367c58969ea0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,tg:lhph:26867,e73_Titles,,,au::51212,,,,,,,lhph,lhph,Foto,f8bae169-1488-5a74-899d-6368fe7131ce,fo,photographers,au::51212:1,au::51212g:1,,"dlod={""suggest"":[""/agents/people/5479684"",""au::51212"",""au::51212:1"",""ark:/83110/x0/f8bae169-1488-5a74-899d-6368fe7131ce"",""F. Mariën"",""ark:/83110/x0/97b2569d-3f16-55a6-8d55-c87690ef736a""],""name"":""F. Mariën"",""ark"":""ark:/83110/x0/97b2569d-3f16-55a6-8d55-c87690ef736a"",""uri"":""/agents/people/5479684"",""id"":""au::51212:1"",""resourceArk"":""ark:/83110/x0/f8bae169-1488-5a74-899d-6368fe7131ce"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f8bae169-1488-5a74-899d-6368fe7131ce,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42373e7-5d1f-5db2-9bca-0a513fccec24,tg:lhph:26867,e73_Titles,,,au::19673,,,,,,,lhph,lhph,Foto,ed78029d-2886-51ae-a4e9-342d84678f5b,vb,,au::19673:1,au::19673g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2105011"",""au::19673"",""au::19673:1"",""ark:/83110/x0/ed78029d-2886-51ae-a4e9-342d84678f5b"",""Paul Vermeer"",""ark:/83110/x0/47838f7c-e114-554e-b3c8-5188a207221e""],""name"":""Paul Vermeer"",""ark"":""ark:/83110/x0/47838f7c-e114-554e-b3c8-5188a207221e"",""uri"":""/agents/people/2105011"",""id"":""au::19673:1"",""resourceArk"":""ark:/83110/x0/ed78029d-2886-51ae-a4e9-342d84678f5b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ed78029d-2886-51ae-a4e9-342d84678f5b,,,,,,,,
