ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:40633,record identifiers,https://data.letterenhuis.be/ark:/24970/4f8beebd-5291-5c16-9cdd-7a5266fcde10,object identifier,Foto's,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Met gekartelde randen. Waarschijnlijk wittebrood-reis naar de kust.</p>
","<p>Met gekartelde randen. Waarschijnlijk wittebrood-reis naar de kust.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3d34cdde-aa11-4bc5-b35b-32d206819580"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b320a69-2c02-46e5-9af0-cdea3a157fdb"", ""inverseOntologyProperty"": """"}]"
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633,e73_Copyrights,,,,,,,1951.0,2066,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,De Panne,,,,,,De Panne (Arrondissement Veurne),au::101244,a9d4dc76-8e65-5283-8d5c-53dbe838c6b5,au::101244,a9d4dc76-8e65-5283-8d5c-53dbe838c6b5,,au::101244,remarks,Nederlands,"dlod={""name"":""De Panne (Arrondissement Veurne)"",""ark"":""ark:/83110/x0/a9d4dc76-8e65-5283-8d5c-53dbe838c6b5"",""uri"":""/subjects/10833108"",""id"":""au::101244"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19510800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951-08,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,tg:lhph:40633,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Suzy van Elst, echtgenote van Jos Meulepas op het winderige strand, ten voeten uit.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000039376,referentienummer,,False,,,,,,,,,,,,,
4f8beebd-5291-5c16-9cdd-7a5266fcde10,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suzy van Elst vermoedelijk relatie drukkerij van Elst, Duffel...",commentaar gebruiker,,False,,,,,,,,,,,,,
