ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:34426,record identifiers,https://data.letterenhuis.be/ark:/24970/5eadedfb-c3d2-5660-9bd6-3d73a8db8380,object identifier,Foto's,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Op achterkant stempel 'Persagentschap der Vlaanderen, H. De Jonghe'. Boven citeerde tekst op achterzijde.</p>
","<p>Op achterkant stempel 'Persagentschap der Vlaanderen, H. De Jonghe'. Boven citeerde tekst op achterzijde.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2bc8be66-2e0e-4a34-9a99-d62c62b4c926"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fb43a61-ab1d-4889-b8f1-d07646cd01f9"", ""inverseOntologyProperty"": """"}]"
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,e73_Copyrights,,,,,,,1953.0,2068,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Gent,,,Gent (Oost-Vlaanderen),au::100626,d9c28b0b-a361-56d9-befd-dcfa507bb122,Gent (Arrondissement Gent),au::100654,a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,au::100626,d9c28b0b-a361-56d9-befd-dcfa507bb122,au::100654,au::100654,remarks,Nederlands,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/10769978"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Pieter Lambrechts overhandigt eretekens aan buitenlandse professoren. &quot;Ter gelegenheid van het 25-jarig bestaan van de Veeartsenschool bood de h. Rektor Lambrechts het ere-doctoraat aan de professoren Marcenac (links), Parys en Thomesi (rechts), Kopenhagen, aan&quot;. (Dubbelfoto)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000033258,referentienummer,,False,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:34426,brocade id,,False,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:34426/N,brocade url,,False,,,,,,,,,,,,,
5eadedfb-c3d2-5660-9bd6-3d73a8db8380,tg:lhph:34426,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b240313a-d8a8-5287-a6df-b4a89116eff4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9251d260-72c0-4b54-bd55-d34bb29a5f6b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
