ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:15367,record identifiers,https://data.letterenhuis.be/ark:/24970/d43bc6da-2fd8-58bf-a1bb-462e05322cb0,object identifier,Foto's,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1d6d13d9-2e16-47d7-a130-355a7422cdfd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fefd3bd-6bbb-455c-947a-604e472959df"", ""inverseOntologyProperty"": """"}]"
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_Copyrights,,,,,,,1947.0,2062,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Brussel,,,,,,Brussel (Brussel-Hoofdstad),au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,,au::100105,remarks,Nederlands,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19470117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Jozef Ernest van Roey met M. van Cauwelaert (rechts); F. van Cauwelaert (links)</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000014615,referentienummer,,False,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:15367,brocade id,,False,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:15367/N,brocade url,,False,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""31978794-5bea-5a03-a305-109cadc31d4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b3520b9c-2f0a-4161-98a6-08a8bcdd686a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_Titles,,,au::15888,,,,,,,lhph,lhph,Foto,7425a0e2-7f5c-516f-b21d-96d20302d3b6,kw,,au::15888:1,au::15888g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1700016"",""au::15888"",""au::15888:1"",""ark:/83110/x0/7425a0e2-7f5c-516f-b21d-96d20302d3b6"",""Jozef Ernest van Roey"",""ark:/83110/x0/781af55d-1e90-503a-b4dd-86897eacf9ba""],""name"":""Jozef Ernest van Roey"",""ark"":""ark:/83110/x0/781af55d-1e90-503a-b4dd-86897eacf9ba"",""uri"":""/agents/people/1700016"",""id"":""au::15888:1"",""resourceArk"":""ark:/83110/x0/7425a0e2-7f5c-516f-b21d-96d20302d3b6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7425a0e2-7f5c-516f-b21d-96d20302d3b6,,,,,,,,,,,,,,,,,,,,,
d43bc6da-2fd8-58bf-a1bb-462e05322cb0,tg:lhph:15367,e73_Titles,,,au::26129,,,,,,,lhph,lhph,Foto,736f6e6b-1aca-5c42-835a-54965c765114,kw,,au::26129:1,au::26129g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2795803"",""au::26129"",""au::26129:1"",""ark:/83110/x0/736f6e6b-1aca-5c42-835a-54965c765114"",""M. van Cauwelaert"",""ark:/83110/x0/d0414817-357a-5022-8319-daadd390d3f2""],""name"":""M. van Cauwelaert"",""ark"":""ark:/83110/x0/d0414817-357a-5022-8319-daadd390d3f2"",""uri"":""/agents/people/2795803"",""id"":""au::26129:1"",""resourceArk"":""ark:/83110/x0/736f6e6b-1aca-5c42-835a-54965c765114"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/736f6e6b-1aca-5c42-835a-54965c765114,,,,,,,,,,,,,,,,,,,,,
