ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
3791a6ed-992f-52d2-847d-1994f860e1f1,tg:lhph:11547,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:11547,record identifiers,https://data.letterenhuis.be/ark:/24970/3791a6ed-992f-52d2-847d-1994f860e1f1,object identifier,Foto's,
3791a6ed-992f-52d2-847d-1994f860e1f1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9e31922e-f734-4f11-abd3-07d72c383b7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e81fc7e-e3cf-4792-880e-38aa6ac6846b"", ""inverseOntologyProperty"": """"}]"
3791a6ed-992f-52d2-847d-1994f860e1f1,tg:lhph:11547,e73_CreationTimeSpans,,default_copyright,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,tg:lhph:11547,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Van Looi Minus, hoofd</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000010927,referentienummer,,False,,,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRES\Looi-Mvan\looi01.tif,commentaar gebruiker,,False,,,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:11547,brocade id,,False,,,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:11547/N,brocade url,,False,,,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,tg:lhph:11547,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5972058d-524d-5140-acf2-738bf174e1d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa1c03fd-fa9b-4083-ac89-bc5fcda0d4a5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
3791a6ed-992f-52d2-847d-1994f860e1f1,tg:lhph:11547,e73_Titles,,,au::11754,,,,,,,lhph,lhph,Foto,bd35939f-93e9-560e-8130-41cfdacf0305,kw,,au::11754:1,au::11754g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1257678"",""au::11754"",""au::11754:1"",""ark:/83110/x0/bd35939f-93e9-560e-8130-41cfdacf0305"",""Minus van Looi"",""ark:/83110/x0/2402763a-5873-5560-8823-868526442cab""],""name"":""Minus van Looi"",""ark"":""ark:/83110/x0/2402763a-5873-5560-8823-868526442cab"",""uri"":""/agents/people/1257678"",""id"":""au::11754:1"",""resourceArk"":""ark:/83110/x0/bd35939f-93e9-560e-8130-41cfdacf0305"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bd35939f-93e9-560e-8130-41cfdacf0305,,,,,,,,,,,,,,,,,,,,,
