ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
92c0746a-137f-5293-aa10-72d0db7438b3,tg:lhph:10762,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:10762,record identifiers,https://data.letterenhuis.be/ark:/24970/92c0746a-137f-5293-aa10-72d0db7438b3,object identifier,Foto's,
92c0746a-137f-5293-aa10-72d0db7438b3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d688fd0f-89c1-481f-aa38-a4b55269a329"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1317a3e-68dc-46db-bd75-c8e6ea9e0f96"", ""inverseOntologyProperty"": """"}]"
92c0746a-137f-5293-aa10-72d0db7438b3,tg:lhph:10762,e73_Copyrights,,,,,,,1954.0,2069,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,tg:lhph:10762_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Hasselt,,,,,,Hasselt (DUBBEL),au::100339,cce1a344-f134-5bd6-9234-8b6656bf8c83,au::100339,cce1a344-f134-5bd6-9234-8b6656bf8c83,,au::100339,remarks,Nederlands,"dlod={""name"":""Hasselt (Arrondissement Hasselt)"",""ark"":""ark:/83110/x0/cce1a344-f134-5bd6-9234-8b6656bf8c83"",""uri"":""/subjects/10736273"",""id"":""au::100339"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,tg:lhph:10762,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,tg:lhph:10762,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,tg:lhph:10762,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Lode Baekelmans, Prof. De. Keyser,<br />
J. van Puymbrouck, J. Grauls.<br />
Limburgvaart V.V.L.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000010244,referentienummer,,False,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:10762,brocade id,,False,,,,,,,,,,,,,
92c0746a-137f-5293-aa10-72d0db7438b3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:10762/N,brocade url,,False,,,,,,,,,,,,,
