ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
abe7edf7-e7f2-55e3-9557-442be07f55e5,tg:lhph:37617,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:37617,record identifiers,https://data.letterenhuis.be/ark:/24970/abe7edf7-e7f2-55e3-9557-442be07f55e5,object identifier,Foto's,
abe7edf7-e7f2-55e3-9557-442be07f55e5,tg:lhph:37617,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Pasfoto, index.</p>
","<p>Pasfoto, index.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5bce0b06-c95b-4ba0-8c75-9855a087d313"", ""ontologyProperty"": """", ""resourceXresourceId"": ""527c2bb7-d456-4f9c-8bea-bbc2f10013ac"", ""inverseOntologyProperty"": """"}]"
abe7edf7-e7f2-55e3-9557-442be07f55e5,tg:lhph:37617,e73_CreationTimeSpans,,default_copyright,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,tg:lhph:37617,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Jan Maegerman, portret, borststuk.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000036398,referentienummer,,False,,,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:37617,brocade id,,False,,,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:37617/N,brocade url,,False,,,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,tg:lhph:37617,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fd45d1d7-6de4-547a-bcd2-41747f404320"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1b1f0ce-2b4a-401a-8ca6-60b8f95a6116"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
abe7edf7-e7f2-55e3-9557-442be07f55e5,tg:lhph:37617,e73_Titles,,,au::11976,,,,,,,lhph,lhph,Foto,325e902a-e799-59b2-a24a-245d4c138dfb,kw,,au::11976:1,au::11976g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1281432"",""au::11976"",""au::11976:1"",""ark:/83110/x0/325e902a-e799-59b2-a24a-245d4c138dfb"",""Jan Maegerman"",""ark:/83110/x0/852daed0-2f32-5aa9-9238-15a24ca36b49""],""name"":""Jan Maegerman"",""ark"":""ark:/83110/x0/852daed0-2f32-5aa9-9238-15a24ca36b49"",""uri"":""/agents/people/1281432"",""id"":""au::11976:1"",""resourceArk"":""ark:/83110/x0/325e902a-e799-59b2-a24a-245d4c138dfb"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/325e902a-e799-59b2-a24a-245d4c138dfb,,,,,,,,,,,,,,,,,,,,,
