ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:41233,record identifiers,https://data.letterenhuis.be/ark:/24970/297901b4-0006-5bfb-9351-754f5710e71e,object identifier,Foto's,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Opgenomen tijdens een tentoonstelling van vlaamse kunst (de zoen van vlaanderen), in de afdeling van galerij Christ Delaet</p>
","<p>Opgenomen tijdens een tentoonstelling van vlaamse kunst (de zoen van vlaanderen), in de afdeling van galerij Christ Delaet</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7ade40f4-8921-40c8-9304-cfd1128318a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c2562c57-50f5-4529-9cfe-667021575271"", ""inverseOntologyProperty"": """"}]"
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_Copyrights,,,,,,,1989.0,2104,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Delft (NL),,,,,,Delft (Zuid-Holland),au::105113,393531dd-139a-55e9-b26f-d9a1d2dc9b6c,au::105113,393531dd-139a-55e9-b26f-d9a1d2dc9b6c,,au::105113,remarks,Nederlands,"dlod={""name"":""Delft (Zuid-Holland)"",""ark"":""ark:/83110/x0/393531dd-139a-55e9-b26f-d9a1d2dc9b6c"",""uri"":""/subjects/11247091"",""id"":""au::105113"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19890000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bruneau (midden) met Christ Delaet en Greta Coreman en een collega aan het raam, een pauze aan het nemen tijdens de tentoonstelling.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000039957,referentienummer,,False,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:41233,brocade id,,False,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:41233/N,brocade url,,False,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""29394366-b639-5123-9455-8fcc6d7c1a6f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec9b5778-ccc5-4ba0-a562-80eee6f58e1d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_Titles,,,au::56145,,,,,,,lhph,lhph,Foto,9e4fb263-433b-5e0a-aa0a-331d6f588d59,fo,photographers,au::56145:1,au::56145g:1,,"dlod={""suggest"":[""/agents/people/6007515"",""au::56145"",""au::56145:1"",""ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59"",""Chris Straetling"",""ark:/83110/x0/eb2a52fc-d943-56e6-bba6-ee19482468c2""],""name"":""Chris Straetling"",""ark"":""ark:/83110/x0/eb2a52fc-d943-56e6-bba6-ee19482468c2"",""uri"":""/agents/people/6007515"",""id"":""au::56145:1"",""resourceArk"":""ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297901b4-0006-5bfb-9351-754f5710e71e,tg:lhph:41233,e73_Titles,,,au::3070,,,,,,,lhph,lhph,Foto,ca5632ff-4570-5c90-b037-4e76111c07e9,kw,,au::3070:1,au::3070g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/328490"",""au::3070"",""au::3070:1"",""ark:/83110/x0/ca5632ff-4570-5c90-b037-4e76111c07e9"",""Bruneau"",""ark:/83110/x0/837a8524-f644-5416-9839-6bab6d4ed72c""],""name"":""Bruneau"",""ark"":""ark:/83110/x0/837a8524-f644-5416-9839-6bab6d4ed72c"",""uri"":""/agents/people/328490"",""id"":""au::3070:1"",""resourceArk"":""ark:/83110/x0/ca5632ff-4570-5c90-b037-4e76111c07e9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca5632ff-4570-5c90-b037-4e76111c07e9,,,,,,,,,,,,,,,,,,,,,
