ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,tg:lhph:3987,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:3987,record identifiers,https://data.letterenhuis.be/ark:/24970/bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,object identifier,Foto's,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,tg:lhph:3987,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Gedrukte foto op karton gekleefd.</p>
","<p>Gedrukte foto op karton gekleefd.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0178718a-804c-4423-be1e-e556caee8b7c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad773d03-2679-499c-95f3-6dfa123c18f2"", ""inverseOntologyProperty"": """"}]"
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,tg:lhph:3987,e73_Copyrights,,,,,,,1940.0,2055,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,tg:lhph:3987,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,tg:lhph:3987,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,tg:lhph:3987,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Frans Delbeke aan een schrijftafel met de hand aan de kin.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000003719,referentienummer,,False,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:3987,brocade id,,False,,,,,,,,,,,,,
bcb1c12a-da51-54c4-995a-b8a9b9bd8d89,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:3987/N,brocade url,,False,,,,,,,,,,,,,
