ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:47015,record identifiers,https://data.letterenhuis.be/ark:/24970/b92f81e2-c141-5789-a070-006eb4ebd04b,object identifier,Foto's,
b92f81e2-c141-5789-a070-006eb4ebd04b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3741acc9-1405-4575-8e8f-c1b4b3c71ab3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa505cab-82ed-4de6-907c-cf2ed3a8fc98"", ""inverseOntologyProperty"": """"}]"
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Antwerpen,,,Antwerpen (Antwerpen),au::100139,5eba8578-9f35-5e2e-a844-9bfdea6f5119,Antwerpen (Arrondissement Antwerpen),au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100139,5eba8578-9f35-5e2e-a844-9bfdea6f5119,au::100141,au::100141,remarks,Nederlands,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015,e73_CreationTimeSpans,,default_copyright,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De moeder van René Ernest. Borststuk.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000045450,referentienummer,,False,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:47015,brocade id,,False,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:47015/N,brocade url,,False,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""290497e1-1b72-5ab0-a6f4-5387f330d692"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2ab3a87-e282-4ca4-9a62-e94ab209120b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015,e73_Titles,,,au::57847,,,,,,,lhph,lhph,Foto,2829b191-1936-592f-8e8c-efa250fef300,fo,photographers,au::57847:1,au::57847g:1,,"dlod={""suggest"":[""/agents/people/6189629"",""au::57847"",""au::57847:1"",""ark:/83110/x0/2829b191-1936-592f-8e8c-efa250fef300"",""Ch. Cormier"",""ark:/83110/x0/790d7898-4f2d-5909-9ff3-493b90ac0935""],""name"":""Ch. Cormier"",""ark"":""ark:/83110/x0/790d7898-4f2d-5909-9ff3-493b90ac0935"",""uri"":""/agents/people/6189629"",""id"":""au::57847:1"",""resourceArk"":""ark:/83110/x0/2829b191-1936-592f-8e8c-efa250fef300"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2829b191-1936-592f-8e8c-efa250fef300,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92f81e2-c141-5789-a070-006eb4ebd04b,tg:lhph:47015,e73_Titles,,,au::6409,,,,,,,lhph,lhph,Foto,8db20957-fce2-5c9d-93a3-d24c98f9f8f4,vb,,au::6409:1,au::6409g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/685763"",""au::6409"",""au::6409:1"",""ark:/83110/x0/8db20957-fce2-5c9d-93a3-d24c98f9f8f4"",""René Ernest"",""ark:/83110/x0/8ef21b54-2a30-5c98-a1a5-98d2f68174e1""],""name"":""René Ernest"",""ark"":""ark:/83110/x0/8ef21b54-2a30-5c98-a1a5-98d2f68174e1"",""uri"":""/agents/people/685763"",""id"":""au::6409:1"",""resourceArk"":""ark:/83110/x0/8db20957-fce2-5c9d-93a3-d24c98f9f8f4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8db20957-fce2-5c9d-93a3-d24c98f9f8f4,,,,,,,,
