ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
97f5137d-7997-5a7c-81c6-7d444081dee7,tg:lhph:25014,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:25014,record identifiers,https://data.letterenhuis.be/ark:/24970/97f5137d-7997-5a7c-81c6-7d444081dee7,object identifier,Foto's,
97f5137d-7997-5a7c-81c6-7d444081dee7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""24158e60-5d06-4f3d-9259-15f8b81aa273"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e993fd32-1432-4aeb-b34a-1b8ec2f59247"", ""inverseOntologyProperty"": """"}]"
97f5137d-7997-5a7c-81c6-7d444081dee7,tg:lhph:25014,e73_CreationTimeSpans,,default_copyright,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,tg:lhph:25014,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Verdinaso, landdag-Antwerpen.</p>
<p>V.l.n.r. : x, Pol van Herzeele, Joris van Severen, x en Pol le Roy.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000023970,referentienummer,,False,,,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:25014,brocade id,,False,,,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:25014/N,brocade url,,False,,,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,tg:lhph:25014,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9c1c3c8e-d743-55bc-9359-912760226a1d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""088af9b2-a2c4-4f48-8b2e-e21fe7d3c5b5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,tg:lhph:25014,e73_Titles,,,au::16116,,,,,,,lhph,lhph,Foto,198246a8-43e4-54e7-b0d2-d9db28255941,kw,,au::16116:1,au::16116g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1724412"",""au::16116"",""au::16116:1"",""ark:/83110/x0/198246a8-43e4-54e7-b0d2-d9db28255941"",""Pol le Roy"",""ark:/83110/x0/496bf72f-c38f-5a02-b546-d3dcd3a6fffb""],""name"":""Pol le Roy"",""ark"":""ark:/83110/x0/496bf72f-c38f-5a02-b546-d3dcd3a6fffb"",""uri"":""/agents/people/1724412"",""id"":""au::16116:1"",""resourceArk"":""ark:/83110/x0/198246a8-43e4-54e7-b0d2-d9db28255941"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/198246a8-43e4-54e7-b0d2-d9db28255941,,,,,,,,,,,,,,,,,,,,,
97f5137d-7997-5a7c-81c6-7d444081dee7,tg:lhph:25014,e73_Titles,,,au::16876,,,,,,,lhph,lhph,Foto,761cde8b-8b89-5cae-9c8a-410a9deaf5f8,kw,,au::16876:1,au::16876g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1805732"",""au::16876"",""au::16876:1"",""ark:/83110/x0/761cde8b-8b89-5cae-9c8a-410a9deaf5f8"",""Joris van Severen"",""ark:/83110/x0/7691d764-a510-565a-9827-965fb6382cee""],""name"":""Joris van Severen"",""ark"":""ark:/83110/x0/7691d764-a510-565a-9827-965fb6382cee"",""uri"":""/agents/people/1805732"",""id"":""au::16876:1"",""resourceArk"":""ark:/83110/x0/761cde8b-8b89-5cae-9c8a-410a9deaf5f8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/761cde8b-8b89-5cae-9c8a-410a9deaf5f8,,,,,,,,,,,,,,,,,,,,,
