ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:24265,record identifiers,https://data.letterenhuis.be/ark:/24970/bb111d83-4dfd-576f-90a6-e4c540aeb4a9,object identifier,Foto's,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_AnnotationsImmaterial,1,note.lhalg,"<p>ui een reeks van 11 foto's van de viering van het 25-jarige bestaan van de Maatschappij. Op achterkant stempel van foto-reportage 'Artes', Antwerpen.</p>
","<p>ui een reeks van 11 foto's van de viering van het 25-jarige bestaan van de Maatschappij. Op achterkant stempel van foto-reportage 'Artes', Antwerpen.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a2cb3dda-2beb-4b1d-9c4a-fd8ac988b2c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5186731d-b073-4703-8b39-2ccee0e10ce8"", ""inverseOntologyProperty"": """"}]"
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_Copyrights,,,,,,,1933.0,2048,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Niel,,,,,,Niel (Arrondissement Antwerpen),au::100182,770763fd-82d1-5456-945e-64e028d63bc3,au::100182,770763fd-82d1-5456-945e-64e028d63bc3,,au::100182,remarks,Nederlands,"dlod={""name"":""Niel (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/770763fd-82d1-5456-945e-64e028d63bc3"",""uri"":""/subjects/10719474"",""id"":""au::100182"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Maatschappij &quot;De Verenigde Nielenaren&quot; 25-jarig bestaan. Aan tafel.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000023229,referentienummer,,False,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:24265,brocade id,,False,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:24265/N,brocade url,,False,,,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""99c299df-5af7-5a8f-b50d-e237a1d9c853"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc60e709-cc00-47e5-b3d7-1cee66c16a61"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
bb111d83-4dfd-576f-90a6-e4c540aeb4a9,tg:lhph:24265,e73_Titles,,,au::11933,,,,,,,lhph,lhph,Foto,5d902bb3-dd23-5498-9e4a-fc27600143c0,kw,,au::11933:1,au::11933g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1276831"",""au::11933"",""au::11933:1"",""ark:/83110/x0/5d902bb3-dd23-5498-9e4a-fc27600143c0"",""Maatschappij \""De Verenigde Nielenaren\"""",""ark:/83110/x0/feddd458-0ade-5174-bf5f-f32e05991051""],""name"":""Maatschappij \""De Verenigde Nielenaren\"""",""ark"":""ark:/83110/x0/feddd458-0ade-5174-bf5f-f32e05991051"",""uri"":""/agents/corporate_entities/1276831"",""id"":""au::11933:1"",""resourceArk"":""ark:/83110/x0/5d902bb3-dd23-5498-9e4a-fc27600143c0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5d902bb3-dd23-5498-9e4a-fc27600143c0,,,,,,,,,,,,,,,,,,,,,
