ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:3206,record identifiers,https://data.letterenhuis.be/ark:/24970/3edca229-084b-573c-a878-8012dfd91c51,object identifier,Foto's,
3edca229-084b-573c-a878-8012dfd91c51,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b55b184c-496e-49e9-a3cc-2e3bce2df792"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7031443c-4097-4142-9aaf-46f811093b6f"", ""inverseOntologyProperty"": """"}]"
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_Copyrights,,,,,,,1964.0,2079,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ward Ruyslinck met sigaret in de rechter hand, hoofd en schouders. In profiel.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000002979,referentienummer,,False,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:3206,brocade id,,False,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:3206/N,brocade url,,False,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3b6dcf09-a102-50de-84e7-cdf81aab474b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c73353a5-d1fd-40ea-81b6-84099c399ee1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_Titles,,,au::47205,,,,,,,lhph,lhph,Foto,e3474e01-78f0-5c23-9e6d-78a3984f67a7,fo,photographers,au::47205:1,au::47205g:1,,"dlod={""suggest"":[""/agents/people/5050935"",""au::47205"",""au::47205:1"",""ark:/83110/x0/e3474e01-78f0-5c23-9e6d-78a3984f67a7"",""Scripta/Roest"",""ark:/83110/x0/fd162e0e-2599-5f48-b135-60c78dccb809""],""name"":""Scripta/Roest"",""ark"":""ark:/83110/x0/fd162e0e-2599-5f48-b135-60c78dccb809"",""uri"":""/agents/people/5050935"",""id"":""au::47205:1"",""resourceArk"":""ark:/83110/x0/e3474e01-78f0-5c23-9e6d-78a3984f67a7"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e3474e01-78f0-5c23-9e6d-78a3984f67a7,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edca229-084b-573c-a878-8012dfd91c51,tg:lhph:3206,e73_Titles,,,au::16219,,,,,,,lhph,lhph,Foto,6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,kw,,au::16219:1,au::16219g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1735433"",""au::16219"",""au::16219:1"",""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""Ward Ruyslinck"",""ark:/83110/x0/52f9122c-492c-50e0-ad1e-6ec649e0861a""],""name"":""Ward Ruyslinck"",""ark"":""ark:/83110/x0/52f9122c-492c-50e0-ad1e-6ec649e0861a"",""uri"":""/agents/people/1735433"",""id"":""au::16219:1"",""resourceArk"":""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,,,,,,,,,,,,,,,,,,,,,
