ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
388cb9e3-25dd-5013-aeed-beb6847f941e,tg:lhph:1022,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:1022,record identifiers,https://data.letterenhuis.be/ark:/24970/388cb9e3-25dd-5013-aeed-beb6847f941e,object identifier,Foto's,
388cb9e3-25dd-5013-aeed-beb6847f941e,tg:lhph:1022,e73_AnnotationsImmaterial,1,note.lhalg,"<p>(1) Op karton gekleefd.</p>
<p>(2) Op achterzijde geschreven : Jos Moreaux/ 1904/ Verdussenstr./ Antw.</p>
","<p>(1) Op karton gekleefd.</p>
<p>(2) Op achterzijde geschreven : Jos Moreaux/ 1904/ Verdussenstr./ Antw.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""35910f92-6d6c-4fce-bb63-d56fea4101de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7c87c91-1c03-4832-80b5-3bcf5e7855f0"", ""inverseOntologyProperty"": """"}]"
388cb9e3-25dd-5013-aeed-beb6847f941e,tg:lhph:1022,e73_Copyrights,,,,,,,1904.0,2019,No Known Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,tg:lhph:1022,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,tg:lhph:1022,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,tg:lhph:1022,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Jos Moreaux zittend en leunend op stoel. Ten halven lijve.<br />
Glas-in-lood-deur op achtergrond.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000000919,referentienummer,,False,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:1022,brocade id,,False,,,,,,,,,,,,,
388cb9e3-25dd-5013-aeed-beb6847f941e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:1022/N,brocade url,,False,,,,,,,,,,,,,
