ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:19949,record identifiers,https://data.letterenhuis.be/ark:/24970/2b7e398b-86c2-5b0b-95cd-aa2005255294,object identifier,Foto's,
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Foto genomen van weekbladartikel (&quot;L'illustration&quot; van 8 juni 1940)</p>
","<p>Foto genomen van weekbladartikel (&quot;L'illustration&quot; van 8 juni 1940)</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""09019c17-46cc-40af-b605-6cade3aefe2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""58773b6b-f599-4673-8224-4fceca18f60c"", ""inverseOntologyProperty"": """"}]"
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,e73_Copyrights,,,,,,,1940.0,2055,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949_#1,e73_CreationPlacesSource_lhph,1,,,,,,,,,,,,,,,,,,,,,lhph,Limoges (F),,,,,,Limoges (Arrondissement de Limoges),au::102968,52bcdd0b-3b50-5957-a69d-bb46bbb8b234,au::102968,52bcdd0b-3b50-5957-a69d-bb46bbb8b234,,au::102968,remarks,Nederlands,"dlod={""name"":""Limoges (Arrondissement de Limoges)"",""ark"":""ark:/83110/x0/52bcdd0b-3b50-5957-a69d-bb46bbb8b234"",""uri"":""/subjects/11017576"",""id"":""au::102968"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19400531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Vergadering van de Belgische parlementairen die wordt voorgezeten door Frans van Cauwelaert</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000019051,referentienummer,,False,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:19949,brocade id,,False,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:19949/N,brocade url,,False,,,,,,,,,,,,,
2b7e398b-86c2-5b0b-95cd-aa2005255294,tg:lhph:19949,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""06f38d29-01c6-5eaf-b1e0-02f84037d5ba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1c03e06-534c-4caf-a0cb-9c248d45fd13"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
