ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,tg:lhph:26848,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:26848,record identifiers,https://data.letterenhuis.be/ark:/24970/a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,object identifier,Foto's,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,tg:lhph:26848,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Copyrightstempel fotograaf 'Filip Tas, Antwerpen'.</p>
","<p>Copyrightstempel fotograaf 'Filip Tas, Antwerpen'.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e1ab90fc-ecea-4765-b5cb-de4783630111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1deab245-679c-4fab-8526-2bb32df954c9"", ""inverseOntologyProperty"": """"}]"
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,tg:lhph:26848,e73_Copyrights,,,,,,,1966.0,2081,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,tg:lhph:26848,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19660900,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,tg:lhph:26848,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,tg:lhph:26848,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Flor Peeters; Portret in profiel, in een kerk.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000025786,referentienummer,,False,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:26848,brocade id,,False,,,,,,,,,,,,,
a52ef6f6-e8b0-5251-a2b3-c34e67fafcea,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:26848/N,brocade url,,False,,,,,,,,,,,,,
