ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:38022,record identifiers,https://data.letterenhuis.be/ark:/24970/d82b39db-e6ea-5317-98aa-24f3676dc12d,object identifier,Foto's,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kleine versie in album pagina 24.</p>
","<p>Kleine versie in album pagina 24.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8427e7c8-e8a3-4d0a-8de5-63913dce736e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""86d2b31a-a4ec-4173-9345-c7ae10ab3c8d"", ""inverseOntologyProperty"": """"}]"
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_Copyrights,,,,,,,1905.0,2020,No Known Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Yvonne de Man zit met spade in hand aan een kuil op het stand.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000036802,referentienummer,,False,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:38022,brocade id,,False,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:38022/N,brocade url,,False,,,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""28d3cafe-bd44-5f4f-a3bd-63c2644fa052"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3c7047ef-2fd0-4a9c-a423-ba8a833190a1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_MaterialRecords,2,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7e7df0a3-9092-57c5-881a-499a8a388434"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3267d4fa-e855-484f-b1c5-ad3a274befdc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d82b39db-e6ea-5317-98aa-24f3676dc12d,tg:lhph:38022,e73_Titles,,,au::12145,,,,,,,lhph,lhph,Foto,6a035313-5159-5891-8cef-6b598e415ed6,kw,,au::12145:1,au::12145g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1299515"",""au::12145"",""au::12145:1"",""ark:/83110/x0/6a035313-5159-5891-8cef-6b598e415ed6"",""Yvonne de Man"",""ark:/83110/x0/19c93992-8d9f-5f61-943d-586d880316c8""],""name"":""Yvonne de Man"",""ark"":""ark:/83110/x0/19c93992-8d9f-5f61-943d-586d880316c8"",""uri"":""/agents/people/1299515"",""id"":""au::12145:1"",""resourceArk"":""ark:/83110/x0/6a035313-5159-5891-8cef-6b598e415ed6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a035313-5159-5891-8cef-6b598e415ed6,,,,,,,,,,,,,,,,,,,,,
