ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:4065,record identifiers,https://data.letterenhuis.be/ark:/24970/27375602-e3ca-54d8-bde9-108a15e4ccc9,object identifier,Foto's,
27375602-e3ca-54d8-bde9-108a15e4ccc9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a361ef16-6dd6-4d3d-974b-36108538b209"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b7d0a5e2-a52d-4f57-a00c-f2f3d7771dd5"", ""inverseOntologyProperty"": """"}]"
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,e73_Copyrights,,,,,,,1975.0,2090,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ferre Grignard, met vrouw op schoot. Buste.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000003788,referentienummer,,False,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:4065,brocade id,,False,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:4065/N,brocade url,,False,,,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d4c9a4dd-4f1e-5397-b77d-11f301e771f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""047fcfab-eb17-4c34-acbd-e1929ea6962a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
27375602-e3ca-54d8-bde9-108a15e4ccc9,tg:lhph:4065,e73_Titles,,,au::7942,,,,,,,lhph,lhph,Foto,26374eb0-fc39-5319-9534-a2506240e980,kw,,au::7942:1,au::7942g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/849794"",""au::7942"",""au::7942:1"",""ark:/83110/x0/26374eb0-fc39-5319-9534-a2506240e980"",""Ferre Grignard"",""ark:/83110/x0/25b02451-b66f-5df5-affb-b514da8e7e4f""],""name"":""Ferre Grignard"",""ark"":""ark:/83110/x0/25b02451-b66f-5df5-affb-b514da8e7e4f"",""uri"":""/agents/people/849794"",""id"":""au::7942:1"",""resourceArk"":""ark:/83110/x0/26374eb0-fc39-5319-9534-a2506240e980"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/26374eb0-fc39-5319-9534-a2506240e980,,,,,,,,,,,,,,,,,,,,,
