ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
d511fd9c-5ca3-508d-9917-2ee307f7b04c,tg:lhph:16410,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:16410,record identifiers,https://data.letterenhuis.be/ark:/24970/d511fd9c-5ca3-508d-9917-2ee307f7b04c,object identifier,Foto's,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,tg:lhph:16410,e73_AnnotationsImmaterial,1,note.lhalg,"<p>deze map bevat foto's van de begafenis van Juul Grietens.</p>
","<p>deze map bevat foto's van de begafenis van Juul Grietens.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5b3b031c-a295-49a8-9bcf-165a9bce4364"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf882689-0058-4764-b557-74aeabef6f17"", ""inverseOntologyProperty"": """"}]"
d511fd9c-5ca3-508d-9917-2ee307f7b04c,tg:lhph:16410,e73_CreationTimeSpans,,default_copyright,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,tg:lhph:16410,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Juul Grietens, met pijp en wandelstok.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000015653,referentienummer,,False,,,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:16410,brocade id,,False,,,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:16410/N,brocade url,,False,,,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,tg:lhph:16410,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""26c2181f-9599-59d9-a17b-ae943b623653"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d595b8ed-837b-4b22-9c8d-62bea000bd1d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d511fd9c-5ca3-508d-9917-2ee307f7b04c,tg:lhph:16410,e73_Titles,,,au::7939,,,,,,,lhph,lhph,Foto,5e0ddf1b-dbe2-5fef-b385-8fb96ffeb5c3,kw,,au::7939:1,au::7939g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/849473"",""au::7939"",""au::7939:1"",""ark:/83110/x0/5e0ddf1b-dbe2-5fef-b385-8fb96ffeb5c3"",""Juul Grietens"",""ark:/83110/x0/27744165-faf2-5021-89a9-2c810a36eceb""],""name"":""Juul Grietens"",""ark"":""ark:/83110/x0/27744165-faf2-5021-89a9-2c810a36eceb"",""uri"":""/agents/people/849473"",""id"":""au::7939:1"",""resourceArk"":""ark:/83110/x0/5e0ddf1b-dbe2-5fef-b385-8fb96ffeb5c3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5e0ddf1b-dbe2-5fef-b385-8fb96ffeb5c3,,,,,,,,,,,,,,,,,,,,,
