ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:27371,record identifiers,https://data.letterenhuis.be/ark:/24970/36bded2b-97bc-5e84-a2c0-8a5feefef4f5,object identifier,Foto's,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Opgeleefd op karton.</p>
","<p>Opgeleefd op karton.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6be88872-c203-438c-b35d-c72e13449a45"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09d6d648-1bf2-41c6-a5e4-a77a5aee5554"", ""inverseOntologyProperty"": """"}]"
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,e73_Copyrights,,,,,,,1934.0,2049,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19340325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Theodoor J. Verschaeren met de vrouw.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000026304,referentienummer,,False,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:27371,brocade id,,False,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:27371/N,brocade url,,False,,,,,,,,,,,,,
36bded2b-97bc-5e84-a2c0-8a5feefef4f5,tg:lhph:27371,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1e5ea5a9-bc53-5337-8057-46ffbafec6ac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""563a6ac3-e56b-4a2e-94d3-2e94814a0682"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
