ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,source_date,Copyright Revision Date,Copyright Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,End Date Note,End Date Note Type,End Date Note Language,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Code,Legacy Information Value,Legacy Information Type, card,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Relation,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Transactions
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:54189,record identifiers,https://data.letterenhuis.be/ark:/24970/1d423d96-5a05-50ac-a1f9-023b2deae820,object identifier,Foto's,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_AnnotationsImmaterial,1,note.lhalg,"<p>1 van 8 beschreven foto uit een reeks van 17 foto's (vellen 4-7)</p>
","<p>1 van 8 beschreven foto uit een reeks van 17 foto's (vellen 4-7)</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3c0bb3a8-c8a4-422b-bfe3-a6cd8b89cf7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90b13d81-ea1b-4b80-bea7-c28d39ade952"", ""inverseOntologyProperty"": """"}]"
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_Copyrights,,,,,,,1960.0,2075,In Copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_CreationTimeSpanSourceNotes,0,id/date.exposure/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19601119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Huldeviering in de troonzaal van het stadhuis van Gent de Vereniging van Oostvlaamse Letterkundigen t.g.v. de staatsprijs voor De neusvleugel der muze. Burgemeester Em. Claeys feliciteert Johan Daisne.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ph/000052262,referentienummer,,False,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhph:54189,brocade id,,False,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:54189/N,brocade url,,False,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""68a8dfbe-eb55-59b2-b595-a5049ddff8f9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed5d8dc3-dc7f-4026-8c0e-6de8c1ff6dba"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_Titles,,,au::54546,,,,,,,lhph,lhph,Foto,22671380-f352-5810-8a99-640376bafb7a,fo,photographers,au::54546:1,au::54546g:1,,"dlod={""suggest"":[""/agents/people/5836422"",""au::54546"",""au::54546:1"",""ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a"",""Gust Bussens"",""ark:/83110/x0/f3bdb191-6020-59d2-9309-26bc3d189158""],""name"":""Gust Bussens"",""ark"":""ark:/83110/x0/f3bdb191-6020-59d2-9309-26bc3d189158"",""uri"":""/agents/people/5836422"",""id"":""au::54546:1"",""resourceArk"":""ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_Titles,,,au::3920,,,,,,,lhph,lhph,Foto,a1b3cf3e-f9a4-59fc-96eb-fef86fed5cf6,kw,,au::3920:1,au::3920g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/419440"",""au::3920"",""au::3920:1"",""ark:/83110/x0/a1b3cf3e-f9a4-59fc-96eb-fef86fed5cf6"",""Emile Claeys"",""ark:/83110/x0/3ef9add9-7780-5151-b14a-4e34d9ec54af""],""name"":""Emile Claeys"",""ark"":""ark:/83110/x0/3ef9add9-7780-5151-b14a-4e34d9ec54af"",""uri"":""/agents/people/419440"",""id"":""au::3920:1"",""resourceArk"":""ark:/83110/x0/a1b3cf3e-f9a4-59fc-96eb-fef86fed5cf6"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a1b3cf3e-f9a4-59fc-96eb-fef86fed5cf6,,,,,,,,,,,,,,,,,,,,,
1d423d96-5a05-50ac-a1f9-023b2deae820,tg:lhph:54189,e73_Titles,,,au::4855,,,,,,,lhph,lhph,Foto,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,kw,,au::4855:1,au::4855g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/519485"",""au::4855"",""au::4855:1"",""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""Johan Daisne"",""ark:/83110/x0/3efb3da9-d296-555a-9702-f9ba7e7f921f""],""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/3efb3da9-d296-555a-9702-f9ba7e7f921f"",""uri"":""/agents/people/519485"",""id"":""au::4855:1"",""resourceArk"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e,,,,,,,,,,,,,,,,,,,,,
