ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:681,record identifiers,https://data.letterenhuis.be/ark:/24970/7e394a1f-98cc-51ce-971d-ca67b17b454e,object identifier,Voorwerpen,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bda052f4-e5cc-4ddc-a5cc-34cdd66aacb1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b273dab8-0594-427e-b086-83266112f52c"", ""inverseOntologyProperty"": """"}]"
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,2081,In Copyright,
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>In kader achter glas. Recto: [Centraal binnen een cirkel: een boek in een hand binnen een open lauwerkrans. Rondom de cirkel een sierrand met links lauriertakken en rechts eikentakken]. Onderaan: REFERENDUM VLAAMSE JEUGD / EN KINDERBOEK / 1966. Verso: COR RIA LEEMAN / CHRIS EN LEX / DE SCHOENPOETSERS VAN ATHENE.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000583,referentienummer,False,,,,,,,,,,,,,,,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:681,brocade id,False,,,,,,,,,,,,,,,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:681/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c6f182e8-d9d7-5aa2-8f2a-86046f3cfaa7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""687a3862-c29b-4fa8-a3de-5191b5141ff1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
