ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1151,record identifiers,https://data.letterenhuis.be/ark:/24970/3a0b92f9-b086-5b3f-b984-86c719f399b4,object identifier,Beeldhouwwerken,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""056e37a8-d90b-4e0e-861c-d89f13ec4282"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75bc102b-7446-4c09-acb1-a3a88673d2ab"", ""inverseOntologyProperty"": """"}]"
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>De figuur, gekleed als pseudo-Egyptische met netvormig kapje en versierde hoofdband, in theatrale houding met de armen naast het lichaam. Het naar rechts gewende hoofd en de linkerarm drukken in harmonie een bepaalde spelscène. Ze is hier afgebeeld in de rol van Cleopatra in de gelijknamige opera van de Deense componist August Enna. Het stuk werd in een regie van Jef Judels in december 1898 te Antwerpen opgevoerd.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000533,referentienummer,False,,,,,,,,,,,,,,,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1151,brocade id,False,,,,,,,,,,,,,,,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1151/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1b49da6c-37f1-556f-a749-81dc64b28a29"", ""ontologyProperty"": """", ""resourceXresourceId"": ""046631a0-304c-4a63-8e0e-bf3299b9f955"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betzy Judels-Kamphuyzen als Cleopatra,constructed titles,Dutch (language),,,,,,,,,,,,
3a0b92f9-b086-5b3f-b984-86c719f399b4,tg:lhsc:1151,e73_Titles,,,au::9683,,,,lh,lhsc,Object,ae008fb9-c716-5668-a43f-c79e3938b1a8,ar,artists (visual artists),au::9683:1,au::9683g:1,,"dlod={""suggest"":[""/agents/people/1036081"",""au::9683"",""au::9683:1"",""ark:/83110/x0/ae008fb9-c716-5668-a43f-c79e3938b1a8"",""Emiel Jespers"",""ark:/83110/x0/349a5927-a41b-5756-b6d0-10320187c969""],""name"":""Emiel Jespers"",""ark"":""ark:/83110/x0/349a5927-a41b-5756-b6d0-10320187c969"",""uri"":""/agents/people/1036081"",""id"":""au::9683:1"",""resourceArk"":""ark:/83110/x0/ae008fb9-c716-5668-a43f-c79e3938b1a8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ae008fb9-c716-5668-a43f-c79e3938b1a8,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
