ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:291,record identifiers,https://data.letterenhuis.be/ark:/24970/d179bac0-9ce6-515f-bec0-e11aa2a17914,object identifier,Voorwerpen,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bb3e6b54-690d-450d-a79b-dc0749d74384"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8dc86951-13d8-46d4-9634-4087b0510714"", ""inverseOntologyProperty"": """"}]"
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2127,In Copyright,
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Zwarte pijp met bruyère ketel en een rechte steel, in een stoffen zakje.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000231,referentienummer,False,,,,,,,,,,,,,,,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:291,brocade id,False,,,,,,,,,,,,,,,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:291/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
d179bac0-9ce6-515f-bec0-e11aa2a17914,tg:lhob:291,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3df67f4e-4d3f-5652-aa1b-a45c4b9e8caa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""595baac1-5487-4c56-b4ba-46830d494bb7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
