ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:607,record identifiers,https://data.letterenhuis.be/ark:/24970/cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,object identifier,Voorwerpen,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""84aff893-942d-44a0-a20c-effebb205012"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59a3c1a2-faba-427a-b7aa-fcb75e248efb"", ""inverseOntologyProperty"": """"}]"
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.0,2007,No Copyright - Public Domain Mark 1.0,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Recto: [Profiel van Leopold II naar rechts]. Langs de rand: LEOPOLD II PREMIER ROI DES BELGES. Onder de halsafsnede: LEOP. WIENER. Verso: [Een op een rots gezeten gevleugelde mannenfiguur met een lauwerkrans in de linkerhand en een griffel in de rechterhand. Links aan de voeten van de man ligt loof en rechts op de grond liggen een schilderspalet, twee winkelhaken en een steekpasser]. Bovenaan langs de rand: ÉXPOSITION GÉNÉRALE DES BEAUX-ARTS DE GAND. Links op de rots: CH. MERTENS / PEINTRE / 1892. Onderaan: HART FECIT.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000509,referentienummer,False,,,,,,,,,,,,,,,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:607,brocade id,False,,,,,,,,,,,,,,,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:607/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
cd6e0acc-6d84-58a5-a7df-fe3e9d205d1c,tg:lhob:607,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7cce7c39-5ff3-52ad-aa47-4d7ae0f87ff9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""597b5b0a-d9fd-4ffe-ae02-95f4f5e41657"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
