ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1221,record identifiers,https://data.letterenhuis.be/ark:/24970/e2ae796c-4312-562a-85d4-23ebd830ab69,object identifier,Beeldhouwwerken,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6dc28cf1-f70d-4378-ab03-defe5e9c49c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b701857e-654d-4cce-91f8-29cd12f9996c"", ""inverseOntologyProperty"": """"}]"
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.0,2030,In Copyright,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000590,referentienummer,False,,,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1221,brocade id,False,,,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1221/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a8d5b3ea-fa59-5764-82db-e8cc3993ab80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e912c312-0f0d-4f5a-95c9-e29c2416a5ce"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maurits van de Moortel,constructed titles,Dutch (language),,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_Titles,,,au::54799,,,,lh,lhsc,Object,abf5f09e-b437-59e1-a52c-1724457e9521,ar,artists (visual artists),au::54799:1,au::54799g:1,,"dlod={""suggest"":[""/agents/people/5863493"",""au::54799"",""au::54799:1"",""ark:/83110/x0/abf5f09e-b437-59e1-a52c-1724457e9521"",""Paul Hagon"",""ark:/83110/x0/1e163deb-dd35-556a-aef4-4e8b8a4a1fa6""],""name"":""Paul Hagon"",""ark"":""ark:/83110/x0/1e163deb-dd35-556a-aef4-4e8b8a4a1fa6"",""uri"":""/agents/people/5863493"",""id"":""au::54799:1"",""resourceArk"":""ark:/83110/x0/abf5f09e-b437-59e1-a52c-1724457e9521"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/abf5f09e-b437-59e1-a52c-1724457e9521,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_Titles,,,au::13113,,,,lh,lhsc,Object,05b1b55d-7f7c-51d5-aeb4-1a8468385595,kw,,au::13113:1,au::13113g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1403091"",""au::13113"",""au::13113:1"",""ark:/83110/x0/05b1b55d-7f7c-51d5-aeb4-1a8468385595"",""Maurits van de Moortel"",""ark:/83110/x0/8ce5d3ac-22ea-548e-8e2a-942187df1ee1""],""name"":""Maurits van de Moortel"",""ark"":""ark:/83110/x0/8ce5d3ac-22ea-548e-8e2a-942187df1ee1"",""uri"":""/agents/people/1403091"",""id"":""au::13113:1"",""resourceArk"":""ark:/83110/x0/05b1b55d-7f7c-51d5-aeb4-1a8468385595"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/05b1b55d-7f7c-51d5-aeb4-1a8468385595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
