ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
ce038521-d455-5879-b25d-78618c348e39,tg:lhob:703,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:703,record identifiers,https://data.letterenhuis.be/ark:/24970/ce038521-d455-5879-b25d-78618c348e39,object identifier,Voorwerpen,,,,,,
ce038521-d455-5879-b25d-78618c348e39,tg:lhob:703,e73_AnnotationsImmaterial,1,note.lhalg,"<p>Kerkhofscène met glasramen, klok en skeletten. Enkelvoudige geschilderde schuifplaat gemonteerd in een houten frame. Op het frame werd in potlood ‘Cimetière N° 2’ geschreven.<br />
Afmetingen glasplaat: 7,2 x 7  cm<br />
Het houten frame met voet heeft de afmetingen 22,8 x 13 cm.</p>
","<p>Kerkhofscène met glasramen, klok en skeletten. Enkelvoudige geschilderde schuifplaat gemonteerd in een houten frame. Op het frame werd in potlood ‘Cimetière N° 2’ geschreven.<br />
Afmetingen glasplaat: 7,2 x 7  cm<br />
Het houten frame met voet heeft de afmetingen 22,8 x 13 cm.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce038521-d455-5879-b25d-78618c348e39,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""146ab44e-a253-4bab-97d4-369f56b6f7b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb1da949-9f4b-4a74-8bb0-5e2ddb66ed64"", ""inverseOntologyProperty"": """"}]"
ce038521-d455-5879-b25d-78618c348e39,tg:lhob:703,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0,2055,In Copyright,
ce038521-d455-5879-b25d-78618c348e39,tg:lhob:703,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce038521-d455-5879-b25d-78618c348e39,tg:lhob:703,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Enkelvoudige beschilderde lantaarnplaat gemonteerd in een houten frame, werd tijdens de voorstellingen van Theater Van den Berghe met een lantaarn geprojecteerd</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce038521-d455-5879-b25d-78618c348e39,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000605,referentienummer,False,,,,,,,,,,,,,,,,,,,,
ce038521-d455-5879-b25d-78618c348e39,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:703,brocade id,False,,,,,,,,,,,,,,,,,,,,
ce038521-d455-5879-b25d-78618c348e39,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:703/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
ce038521-d455-5879-b25d-78618c348e39,tg:lhob:703,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2e18bc34-aad9-5774-be9a-8fcf6690c3d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7cb36df7-dccc-4dc8-9570-e186daff12cd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
