ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:90,record identifiers,https://data.letterenhuis.be/ark:/24970/5a485315-b659-5ec1-8de9-d47d28d87bb1,object identifier,Voorwerpen,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""389a32b4-f883-4255-a3e0-ece6da94c98a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4f50fde-6d78-4922-9155-33c2d60f327b"", ""inverseOntologyProperty"": """"}]"
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,2015,No Known Copyright,
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000049,referentienummer,False,,,,,,,,,,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:90,brocade id,False,,,,,,,,,,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:90/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""90cff1e9-a34a-5b74-a05c-7de1fb7f3146"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21277549-37d9-4164-b6a4-092922205b1a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cliché naamkaartje van Ellen Corr,titles proper,Dutch (language),,,,,,,,,,,,
5a485315-b659-5ec1-8de9-d47d28d87bb1,tg:lhob:90,e73_Titles,,,au::4486,,,,lh,lhob,Object,d459bc89-ac1a-5b0b-bb80-47710057b634,kw,,au::4486:1,au::4486g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/480002"",""au::4486"",""au::4486:1"",""ark:/83110/x0/d459bc89-ac1a-5b0b-bb80-47710057b634"",""Ellen Corr"",""ark:/83110/x0/7ebf2098-6721-509b-bfeb-607002b7af4e""],""name"":""Ellen Corr"",""ark"":""ark:/83110/x0/7ebf2098-6721-509b-bfeb-607002b7af4e"",""uri"":""/agents/people/480002"",""id"":""au::4486:1"",""resourceArk"":""ark:/83110/x0/d459bc89-ac1a-5b0b-bb80-47710057b634"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d459bc89-ac1a-5b0b-bb80-47710057b634,,,,,,,,,,,,,,,
