ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1069,record identifiers,https://data.letterenhuis.be/ark:/24970/9d79a9d4-411d-5b27-aac4-0302636d8963,object identifier,Beeldhouwwerken,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""98dd2e7f-0c8c-43e7-b16b-6d47ed13fdd3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fce241c-efb2-4c4e-95c1-7e7f83141445"", ""inverseOntologyProperty"": """"}]"
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.0,2032,In Copyright,
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000452,referentienummer,False,,,,,,,,,,,,,,,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1069,brocade id,False,,,,,,,,,,,,,,,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1069/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,,e73_LegacyInformation,3,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Geschonken door de Federatie van Vlaamse Kunstenaars en in hun opdracht gemaakt.</p>
",herkomst,False,,,,,,,,,,,,,,,,,,,,
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dc9d8f74-ae8b-5288-b032-d465b2ad6612"", ""ontologyProperty"": """", ""resourceXresourceId"": ""885a724b-bf4d-41b3-97b1-d9e029afdf9a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
