ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:377,record identifiers,https://data.letterenhuis.be/ark:/24970/3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,object identifier,Voorwerpen,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1edb85be-c706-41ba-8862-79dcccbc8bdc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7915dba-7e8d-4244-8f60-4d1228d43692"", ""inverseOntologyProperty"": """"}]"
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,2049,In Copyright,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Stemvork LA 902.V.S<br />
C. Mahillon Bruxelles</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000313,referentienummer,False,,,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:377,brocade id,False,,,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:377/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""07df0433-4e96-520f-9843-61df341111de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ac227ca2-566d-452d-b251-bb72832f8ac4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stemvork van Hugo van Walden,titles proper,Dutch (language),,,,,,,,,,,,
3d2e41a5-4a18-53a0-8ae9-8e5bbe77eb8b,tg:lhob:377,e73_Titles,,,au::20976,,,,lh,lhob,Object,e75b6c4b-b4e9-5ba6-bb89-e02a39bc057e,kw,,au::20976:1,au::20976g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2244432"",""au::20976"",""au::20976:1"",""ark:/83110/x0/e75b6c4b-b4e9-5ba6-bb89-e02a39bc057e"",""Hugo van Walden"",""ark:/83110/x0/c40c2c85-da6a-5078-9f0f-0b89532b69af""],""name"":""Hugo van Walden"",""ark"":""ark:/83110/x0/c40c2c85-da6a-5078-9f0f-0b89532b69af"",""uri"":""/agents/people/2244432"",""id"":""au::20976:1"",""resourceArk"":""ark:/83110/x0/e75b6c4b-b4e9-5ba6-bb89-e02a39bc057e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e75b6c4b-b4e9-5ba6-bb89-e02a39bc057e,,,,,,,,,,,,,,,
