ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:84,record identifiers,https://data.letterenhuis.be/ark:/24970/99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,object identifier,Voorwerpen,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f23044cf-ff15-441b-b782-41d11c6d73be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a40e8c7c-c5b6-4ee8-9035-bd54ae5397e6"", ""inverseOntologyProperty"": """"}]"
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,2035,In Copyright,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Gedecoreerd met plantmotieven</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000044,referentienummer,False,,,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:84,brocade id,False,,,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:84/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""757a9dde-e889-5925-8f82-440c8f11c5f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df564eeb-54a7-42ba-9adc-af56e2bb32eb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
99477dc7-97b1-5bdb-a02e-74b53a0ba9d7,tg:lhob:84,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papiermes van Basiel de Craene,titles proper,Dutch (language),,,,,,,,,,,,
