ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:136,record identifiers,https://data.letterenhuis.be/ark:/24970/0b9ba119-2a3b-515d-bcf0-dbf2af49d480,object identifier,Voorwerpen,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d8f183b7-f476-4198-a56e-300a040c43ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3633ab0-a2eb-4d77-b933-2c8704621e0e"", ""inverseOntologyProperty"": """"}]"
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,2085,In Copyright,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Haikoe express</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000095,referentienummer,False,,,,,,,,,,,,,,,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:136,brocade id,False,,,,,,,,,,,,,,,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:136/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""610bb8c8-4e55-52be-9ea0-4496623fff7e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c1f15c6-baf1-46e3-a72f-9c9463deee43"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
