ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:755,record identifiers,https://data.letterenhuis.be/ark:/24970/a618abae-cf67-5ca5-b132-0189d503d307,object identifier,Beeldhouwwerken,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d75ee11f-f385-428d-aac5-d5cc50361ea6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a59fb08f-118f-4307-8a82-e9d9ef697ea4"", ""inverseOntologyProperty"": """"}]"
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Sokkel: kader, hout</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000152,referentienummer,False,,,,,,,,,,,,,,,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:755,brocade id,False,,,,,,,,,,,,,,,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:755/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""01166622-fba1-5761-adb3-7ff9a75e9860"", ""ontologyProperty"": """", ""resourceXresourceId"": ""478c56ae-f741-40d7-b7b2-1b7c43d03043"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodewijk Dosfel,constructed titles,Dutch (language),,,,,,,,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,e73_Titles,,,au::54725,,,,lh,lhsc,Object,a3094542-85d5-5b5a-8934-70da5079bf2f,ar,artists (visual artists),au::54725:1,au::54725g:1,,"dlod={""suggest"":[""/agents/people/5855575"",""au::54725"",""au::54725:1"",""ark:/83110/x0/a3094542-85d5-5b5a-8934-70da5079bf2f"",""J. Louage"",""ark:/83110/x0/54cfe908-2f95-5aca-a478-4a828085f1c6""],""name"":""J. Louage"",""ark"":""ark:/83110/x0/54cfe908-2f95-5aca-a478-4a828085f1c6"",""uri"":""/agents/people/5855575"",""id"":""au::54725:1"",""resourceArk"":""ark:/83110/x0/a3094542-85d5-5b5a-8934-70da5079bf2f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3094542-85d5-5b5a-8934-70da5079bf2f,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
