ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:777,record identifiers,https://data.letterenhuis.be/ark:/24970/434a257d-29dc-588a-9324-4cf2532c327a,object identifier,Beeldhouwwerken,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0426b5fa-766d-4067-b70d-01f8b6fb033c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96af07c3-1634-43ae-aec0-49d186f6f36b"", ""inverseOntologyProperty"": """"}]"
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
434a257d-29dc-588a-9324-4cf2532c327a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000174,referentienummer,False,,,,,,,,,,,,,,,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:777,brocade id,False,,,,,,,,,,,,,,,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:777/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""03b16a21-5ce4-5d51-893e-fa24157bf991"", ""ontologyProperty"": """", ""resourceXresourceId"": ""273dbff8-69eb-4df7-a063-51180ae3d4ca"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Benoit en Jan van Beers,constructed titles,Dutch (language),,,,,,,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,e73_Titles,,,au::9854,,,,lh,lhsc,Object,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,ar,artists (visual artists),au::9854:1,au::9854g:1,,"dlod={""suggest"":[""/agents/people/1054378"",""au::9854"",""au::9854:1"",""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""Frans Joris"",""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d""],""name"":""Frans Joris"",""ark"":""ark:/83110/x0/89ef2d5d-c79f-50dd-8617-cb097368858d"",""uri"":""/agents/people/1054378"",""id"":""au::9854:1"",""resourceArk"":""ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,e73_Titles,,,au::1276,,,,lh,lhsc,Object,5256f348-6733-5940-baf6-33c6cee2adcc,kw,,au::1276:1,au::1276g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/136532"",""au::1276"",""au::1276:1"",""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""Jan van Beers"",""ark:/83110/x0/03ca7ef8-1a9c-5f30-931a-48ecd4b094a6""],""name"":""Jan van Beers"",""ark"":""ark:/83110/x0/03ca7ef8-1a9c-5f30-931a-48ecd4b094a6"",""uri"":""/agents/people/136532"",""id"":""au::1276:1"",""resourceArk"":""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
