ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:9400,record identifiers,https://data.letterenhuis.be/ark:/24970/dd1b3a93-027d-5d0f-afdc-4082658326e8,object identifier,Beeldhouwwerken,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c2fc8108-d86a-4d9f-a64e-5f5f0866cedb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51a2d9e0-8cbf-4476-935c-6483a28e49dc"", ""inverseOntologyProperty"": """"}]"
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.0,1974,No Copyright - Public Domain Mark 1.0,
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000797,referentienummer,False,,,,,,,,,,,,,,,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:9400,brocade id,False,,,,,,,,,,,,,,,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:9400/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""48db387d-0825-5f71-a04e-64465bbcb6a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d5aeb73-2bce-4644-852f-e7f9d065e9d6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afdruk hand,constructed titles,Dutch (language),,,,,,,,,,,,
dd1b3a93-027d-5d0f-afdc-4082658326e8,tg:lhsc:9400,e73_Titles,,,au::17099,,,,lh,lhsc,Object,07120fda-1364-52ca-856a-ff955a1cdd4f,ar,artists (visual artists),au::17099:1,au::17099g:1,,"dlod={""suggest"":[""/agents/people/1829593"",""au::17099"",""au::17099:1"",""ark:/83110/x0/07120fda-1364-52ca-856a-ff955a1cdd4f"",""Jan de Smedt"",""ark:/83110/x0/37fcfc4a-d6d7-56cb-858d-474b86265346""],""name"":""Jan de Smedt"",""ark"":""ark:/83110/x0/37fcfc4a-d6d7-56cb-858d-474b86265346"",""uri"":""/agents/people/1829593"",""id"":""au::17099:1"",""resourceArk"":""ark:/83110/x0/07120fda-1364-52ca-856a-ff955a1cdd4f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/07120fda-1364-52ca-856a-ff955a1cdd4f,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
