ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1225,record identifiers,https://data.letterenhuis.be/ark:/24970/622b9854-6c6e-5282-b19d-0eb5b713714a,object identifier,Beeldhouwwerken,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b43bb996-851a-4cb8-8248-c2b4ef06abea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4bdbb788-a501-4a15-a6a1-1468cea939a6"", ""inverseOntologyProperty"": """"}]"
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.0,2051,In Copyright,
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Sokkel: kubusvormig, zwart, hout</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000593,referentienummer,False,,,,,,,,,,,,,,,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1225,brocade id,False,,,,,,,,,,,,,,,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1225/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""11086014-c9e8-56de-b71d-95dd6ed22e61"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ac7ef8a-8613-4690-b5c3-ca266c834270"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
