ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:915,record identifiers,https://data.letterenhuis.be/ark:/24970/8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,object identifier,Beeldhouwwerken,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b7c9a2ad-f5b2-4bdd-a91a-afbd3b381820"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df5eca92-e597-4f80-b20f-0c3ea4a2abb1"", ""inverseOntologyProperty"": """"}]"
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000302,referentienummer,False,,,,,,,,,,,,,,,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:915,brocade id,False,,,,,,,,,,,,,,,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:915/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9c82c11f-6afa-5fe1-9edb-0376c3ad0c0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69a8f421-7882-4d3b-a6ee-b5dd1ed8caad"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugeen van Oye,constructed titles,Dutch (language),,,,,,,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,e73_Titles,,,au::54734,,,,lh,lhsc,Object,6096316c-2598-5537-91a9-3eb87b9ee27a,ar,artists (visual artists),au::54734:1,au::54734g:1,,"dlod={""suggest"":[""/agents/people/5856538"",""au::54734"",""au::54734:1"",""ark:/83110/x0/6096316c-2598-5537-91a9-3eb87b9ee27a"",""Lode Willaert"",""ark:/83110/x0/a7e740dd-04fe-527d-8ebb-3cb99f7176af""],""name"":""Lode Willaert"",""ark"":""ark:/83110/x0/a7e740dd-04fe-527d-8ebb-3cb99f7176af"",""uri"":""/agents/people/5856538"",""id"":""au::54734:1"",""resourceArk"":""ark:/83110/x0/6096316c-2598-5537-91a9-3eb87b9ee27a"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6096316c-2598-5537-91a9-3eb87b9ee27a,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,e73_Titles,,,au::14269,,,,lh,lhsc,Object,abbf7b06-eac9-5024-a513-c24537e135b9,kw,,au::14269:1,au::14269g:1,,,,au_code,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1526783"",""au::14269"",""au::14269:1"",""ark:/83110/x0/abbf7b06-eac9-5024-a513-c24537e135b9"",""Eugeen van Oye"",""ark:/83110/x0/22acfea2-0aec-5753-9bd1-d4d807d4b86a""],""name"":""Eugeen van Oye"",""ark"":""ark:/83110/x0/22acfea2-0aec-5753-9bd1-d4d807d4b86a"",""uri"":""/agents/people/1526783"",""id"":""au::14269:1"",""resourceArk"":""ark:/83110/x0/abbf7b06-eac9-5024-a513-c24537e135b9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/abbf7b06-eac9-5024-a513-c24537e135b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
