ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:279,record identifiers,https://data.letterenhuis.be/ark:/24970/65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,object identifier,Voorwerpen,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""96060f20-f072-46ce-8887-03cfb88888e1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1a9ff57-8211-4f2f-bcfb-b62d4804fdef"", ""inverseOntologyProperty"": """"}]"
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2127,In Copyright,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,datum vóór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Figuratieve ketel uit meerschuim in de vorm van een nar met luit, in een houten doosje. Gebogen steel.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000222,referentienummer,False,,,,,,,,,,,,,,,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:279,brocade id,False,,,,,,,,,,,,,,,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:279/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""265fad94-6b8a-5e20-ba4d-d410455e2fb1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4a35195-8ce7-47b9-9d9b-e2631980d2a6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
