ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1161,record identifiers,https://data.letterenhuis.be/ark:/24970/9cd28d8b-e349-53a4-888a-51527624ee2c,object identifier,Beeldhouwwerken,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""136a9e28-7b5f-4b67-9d7a-84fe4301e105"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ea51684-166e-4969-95aa-4cfd96c13bfe"", ""inverseOntologyProperty"": """"}]"
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.0,2027,In Copyright,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>het borstbeeld is afkomstig van de gedenksteen die zich in de foyer van de Vlaamse Schouwburg (de 'Huurschouwburg') aan de Kipdorpbrug bevond.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,"auteur Armand De Lattin schreef over dit borstbeeld: ""In 1912 kwam in de foyer het borstbeeld binnen van P. Dens, de bouwmeester van de schouwburg. Het werd geschonken door de Koninklijke Maatschappij der Bouwmeesters van Antwerpen en is werk van Dupuis. Onderschrift: 1819-1901. Het woont zeer hoog boven de ingang.""",Nederlands,remarks,c:lvd:270391,https://anet.be/record/opacanet/,Publicaties in de Anet catalogus,,,,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000543,referentienummer,False,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1161,brocade id,False,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1161/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""252af567-fe22-5bcd-9cf6-193f3332ed69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""566d27f5-2e08-41c0-bca9-d542ad4914ca"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pieter Dens,constructed titles,Dutch (language),,,,,,,,,,,,
