ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,au_code,g_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,matched on,db,source_place_name,source_au_id,source_au_uuid,au_dump_name,au_dump_id,au_dump_uuid,old_cleanup_name,old_cleanup_id,old_cleanup_uuid,merged_id,merged_uuid,fixed_id,match_id,place_type,place_language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:448,record identifiers,https://data.letterenhuis.be/ark:/24970/c13c3ee6-e2ef-5504-b04c-9272386aa314,object identifier,Beeldhouwwerken,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ea3b0fe9-2dd0-4bdd-82ee-731cffa8f5f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0078082b-3205-47d8-9531-2217683d4d1e"", ""inverseOntologyProperty"": """"}]"
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,2049,In Copyright,
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934,reconstructie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000052,referentienummer,False,,,,,,,,,,,,,,,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:448,brocade id,False,,,,,,,,,,,,,,,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:448/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c721dd13-7d0b-542a-9317-9f6f83ed94ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df1e6b12-38a4-444b-a487-92b871adf47d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
c13c3ee6-e2ef-5504-b04c-9272386aa314,tg:lhsc:448,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapel van Jan Hammenecker,constructed titles,Dutch (language),,,,,,,,,,,,
