ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
886f7bcb-1813-525e-ab05-7a55f563dd44,tg:lhbr:303027,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:303027,record identifiers,https://data.letterenhuis.be/ark:/24970/886f7bcb-1813-525e-ab05-7a55f563dd44,object identifier,Brieven,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4f6d0411-bd2a-49fc-8881-74ac1de014a2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b454d15f-a08d-4c29-af75-c62d17c885e0"", ""inverseOntologyProperty"": """"}]"
886f7bcb-1813-525e-ab05-7a55f563dd44,tg:lhbr:303027,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,2109,In Copyright,
886f7bcb-1813-525e-ab05-7a55f563dd44,tg:lhbr:303027,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19940712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,tg:lhbr:303027,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1994-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,tg:lhbr:303027,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000291415,referentienummer,False,,,,,,,,,,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:303027,brocade id,False,,,,,,,,,,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:303027/N,brocade url,False,,,,,,,,,,,,,,,
886f7bcb-1813-525e-ab05-7a55f563dd44,tg:lhbr:303027,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""84f8994f-d24e-5627-a574-7024c50f8d44"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5f9c897-5a07-42ef-b739-b633ab9b112a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
