ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
7eac266c-4e0f-5edc-8235-76f6141b3456,tg:lhbr:43559,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:43559,record identifiers,https://data.letterenhuis.be/ark:/24970/7eac266c-4e0f-5edc-8235-76f6141b3456,object identifier,Brieven,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0ed30a3b-24a4-4cd6-97da-b2871b5bfdde"", ""ontologyProperty"": """", ""resourceXresourceId"": ""096eda05-8f81-4361-8441-e85e97fdfad3"", ""inverseOntologyProperty"": """"}]"
7eac266c-4e0f-5edc-8235-76f6141b3456,tg:lhbr:43559,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,2049,In Copyright,
7eac266c-4e0f-5edc-8235-76f6141b3456,tg:lhbr:43559,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19340222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,tg:lhbr:43559,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1934-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,tg:lhbr:43559,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000041997,referentienummer,False,,,,,,,,,,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:43559,brocade id,False,,,,,,,,,,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:43559/N,brocade url,False,,,,,,,,,,,,,,,
7eac266c-4e0f-5edc-8235-76f6141b3456,tg:lhbr:43559,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7321a539-8f96-5b8c-9ea6-8ea1062b11d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afbc472a-8a28-4c1f-8448-2a3efca9f78c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
