ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type,Transactions
94ac543d-d8e7-597c-9e54-b279a774b2fb,tg:lhbr:24018,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:24018,record identifiers,https://data.letterenhuis.be/ark:/24970/94ac543d-d8e7-597c-9e54-b279a774b2fb,object identifier,Brieven,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c0eabc95-2868-4109-a698-7848834c4307"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0e392a9-c2c7-4abf-9cad-72cdc5ed6dd4"", ""inverseOntologyProperty"": """"}]"
94ac543d-d8e7-597c-9e54-b279a774b2fb,tg:lhbr:24018,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,2074,In Copyright,
94ac543d-d8e7-597c-9e54-b279a774b2fb,tg:lhbr:24018,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19590424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,tg:lhbr:24018,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1959-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,tg:lhbr:24018,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000023028,referentienummer,False,,,,,,,,,,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:24018,brocade id,False,,,,,,,,,,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:24018/N,brocade url,False,,,,,,,,,,,,,,,
94ac543d-d8e7-597c-9e54-b279a774b2fb,tg:lhbr:24018,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dfda322a-bb50-5a34-a1a5-8103f0adce5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bcdb4720-a82b-4f30-b3aa-613e2c1470d1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
